order_bk,carrier,tracking_number,shipped_date_sk,delivered_date_sk,is_delivered
1000002858,Correo Argentino,TRK-4YIUQSNQRF,630.0,635.0,1
1000002859,PICKUP,,542.0,543.0,1
1000002860,Correo Argentino,,,,0
1000002861,Correo Argentino,TRK-7EEUIT9E14,250.0,254.0,1
1000002862,Correo Argentino,TRK-0NBV9MTGTN,568.0,570.0,1
1000002863,Correo Argentino,TRK-UW0QMNXTDO,150.0,155.0,1
1000002864,PICKUP,,6.0,7.0,1
1000002865,Correo Argentino,TRK-D1T2JBT31U,284.0,286.0,1
1000002866,Correo Argentino,TRK-VDFHQGQYIQ,235.0,239.0,1
1000002867,PICKUP,,201.0,202.0,1
1000002868,Correo Argentino,,,,0
1000002869,PICKUP,,113.0,114.0,1
1000002870,PICKUP,,427.0,428.0,1
1000002871,PICKUP,,53.0,54.0,1
1000002872,Correo Argentino,TRK-A57GLL995O,401.0,406.0,1
1000002873,Correo Argentino,TRK-G7T2MX5P1E,414.0,418.0,1
1000002874,Correo Argentino,TRK-TVL6ZN19B4,616.0,621.0,1
1000002875,Correo Argentino,TRK-PCGMFKFT7R,108.0,112.0,1
1000002876,Correo Argentino,TRK-5R6X2NE7VL,556.0,558.0,1
1000002877,Correo Argentino,,,,0
1000002878,Correo Argentino,TRK-QRMI0GWB5Q,622.0,625.0,1
1000002879,Correo Argentino,TRK-AY7OKYTNZW,274.0,277.0,1
1000002880,PICKUP,,561.0,562.0,1
1000002881,PICKUP,,562.0,563.0,1
1000002882,PICKUP,,245.0,246.0,1
1000002883,Correo Argentino,TRK-J1NQVU1NZN,429.0,431.0,1
1000002884,Correo Argentino,TRK-6SS0FENX7P,239.0,244.0,1
1000002885,PICKUP,,470.0,471.0,1
1000002886,PICKUP,,236.0,237.0,1
1000002887,Correo Argentino,TRK-WPJOH09PWO,568.0,570.0,1
1000002888,PICKUP,,542.0,543.0,1
1000002889,Correo Argentino,TRK-X8QFUC6VL4,529.0,535.0,1
1000002890,Correo Argentino,TRK-89BJXHTRMD,202.0,206.0,1
1000002891,PICKUP,,408.0,409.0,1
1000002892,PICKUP,,584.0,585.0,1
1000002893,Correo Argentino,TRK-M5BY1R89BH,282.0,287.0,1
1000002894,Correo Argentino,TRK-98KOBP5ZM1,70.0,75.0,1
1000002895,Correo Argentino,TRK-WOEM92SJHM,545.0,550.0,1
1000002896,PICKUP,,545.0,546.0,1
1000002897,PICKUP,,44.0,45.0,1
1000002898,PICKUP,,482.0,483.0,1
1000002899,Correo Argentino,TRK-5AY1116AKE,153.0,156.0,1
1000002900,Correo Argentino,TRK-6K6QMZX8X3,126.0,128.0,1
1000002901,Correo Argentino,TRK-WNAIS07YY1,185.0,187.0,1
1000002902,Correo Argentino,TRK-5P9MIX9HIP,453.0,455.0,1
1000002903,PICKUP,,280.0,281.0,1
1000002904,PICKUP,,392.0,393.0,1
1000002905,PICKUP,,103.0,104.0,1
1000002906,Correo Argentino,TRK-C2XCPVK2SE,236.0,239.0,1
1000002907,PICKUP,,239.0,240.0,1
1000002908,PICKUP,,284.0,285.0,1
1000002909,PICKUP,,437.0,438.0,1
1000002910,Correo Argentino,TRK-TBYGPE93ZU,255.0,259.0,1
1000002911,PICKUP,,154.0,155.0,1
1000002912,PICKUP,,301.0,302.0,1
1000002913,Correo Argentino,,,,0
1000002914,PICKUP,,74.0,75.0,1
1000002915,PICKUP,,83.0,84.0,1
1000002916,PICKUP,,204.0,205.0,1
1000002917,Correo Argentino,TRK-27H7ZIYWGH,554.0,556.0,1
1000002918,PICKUP,,29.0,30.0,1
1000002919,PICKUP,,46.0,47.0,1
1000002920,Correo Argentino,TRK-JZAOR7DG3J,436.0,439.0,1
1000002921,PICKUP,,218.0,219.0,1
1000002922,Correo Argentino,TRK-AH1S6R9EW8,420.0,425.0,1
1000002923,PICKUP,,481.0,482.0,1
1000002924,Correo Argentino,TRK-6QQ6YTX9WO,529.0,531.0,1
1000002925,PICKUP,,21.0,22.0,1
1000002926,Correo Argentino,TRK-2TBYY2702H,31.0,34.0,1
1000002927,Correo Argentino,TRK-TDH6O3SQZ7,283.0,287.0,1
1000002928,PICKUP,,162.0,163.0,1
1000002929,PICKUP,,72.0,73.0,1
1000002930,PICKUP,,453.0,454.0,1
1000002931,PICKUP,,397.0,398.0,1
1000002932,Correo Argentino,TRK-XTZE6VW48H,465.0,470.0,1
1000002933,Correo Argentino,TRK-UUIE7LHABZ,503.0,507.0,1
1000002934,PICKUP,,458.0,459.0,1
1000002935,Correo Argentino,TRK-JW30IIQ6J8,340.0,342.0,1
1000002936,Correo Argentino,TRK-5LP0G8GC2E,137.0,139.0,1
1000002937,PICKUP,,417.0,418.0,1
1000002938,PICKUP,,321.0,322.0,1
1000002939,Correo Argentino,TRK-NR5NRABI9W,247.0,251.0,1
1000002940,Correo Argentino,TRK-M79GWPOPSJ,271.0,276.0,1
1000002941,Correo Argentino,TRK-WPH9CCWBKS,529.0,532.0,1
1000002942,Correo Argentino,TRK-33CNJZBP6X,56.0,60.0,1
1000002943,Correo Argentino,TRK-R5N8RBE8QG,279.0,281.0,1
1000002944,PICKUP,,28.0,29.0,1
1000002945,Correo Argentino,,,,0
1000002946,Correo Argentino,TRK-XKWDPJ3LPB,197.0,202.0,1
1000002947,PICKUP,,546.0,547.0,1
1000002948,PICKUP,,387.0,388.0,1
1000002949,Correo Argentino,TRK-U6PP7SRB9K,634.0,637.0,1
1000002950,Correo Argentino,TRK-QGOURAIRD9,542.0,547.0,1
1000002951,Correo Argentino,TRK-BMDR5GMSHO,221.0,226.0,1
1000002952,Correo Argentino,TRK-FCOAFEAYNU,305.0,307.0,1
1000002953,Correo Argentino,TRK-ZLWHIGGOVI,637.0,640.0,1
1000002954,PICKUP,,245.0,246.0,1
1000002955,Correo Argentino,TRK-USAP51MZJ9,239.0,241.0,1
1000002956,PICKUP,,418.0,419.0,1
1000002957,Correo Argentino,TRK-NW5ILWHNI9,68.0,73.0,1
1000002958,PICKUP,,253.0,254.0,1
1000002959,PICKUP,,530.0,531.0,1
1000002960,Correo Argentino,TRK-FNMFFU4RCF,609.0,614.0,1
1000002961,PICKUP,,623.0,624.0,1
1000002962,Correo Argentino,TRK-I3MTY2RY24,36.0,43.0,1
1000002963,Correo Argentino,TRK-9FE62HY4SM,40.0,46.0,1
1000002964,Correo Argentino,TRK-W0N1TG3WQH,479.0,483.0,1
1000002965,Correo Argentino,TRK-FB15Z000E4,486.0,491.0,1
1000002966,PICKUP,,9.0,10.0,1
1000002967,PICKUP,,32.0,33.0,1
1000002968,PICKUP,,579.0,580.0,1
1000002969,Correo Argentino,TRK-8I5OUOTN46,253.0,258.0,1
1000002970,Correo Argentino,TRK-K2SBUB2IYX,632.0,637.0,1
1000002971,Correo Argentino,TRK-BJHRR3XAKX,497.0,499.0,1
1000002972,PICKUP,,511.0,512.0,1
1000002973,Correo Argentino,TRK-E2LKYEB1UN,530.0,534.0,1
1000002974,Correo Argentino,TRK-QNL7TUTXGH,403.0,407.0,1
1000002975,Correo Argentino,TRK-NV6K5CX4E1,320.0,322.0,1
1000002976,Correo Argentino,TRK-9PZ6B4CG2R,546.0,551.0,1
1000002977,PICKUP,,474.0,475.0,1
1000002978,Correo Argentino,TRK-0XZCOXYO40,41.0,45.0,1
1000002979,Correo Argentino,TRK-CVB9QQ1S5C,248.0,253.0,1
1000002980,Correo Argentino,TRK-4Y5MTM699U,5.0,10.0,1
1000002981,PICKUP,,588.0,589.0,1
1000002982,Correo Argentino,TRK-X2SVF3325E,158.0,163.0,1
1000002983,PICKUP,,625.0,626.0,1
1000002984,PICKUP,,170.0,171.0,1
1000002985,Correo Argentino,,,,0
1000002986,Correo Argentino,TRK-QDMYYQG116,183.0,187.0,1
1000002987,Correo Argentino,,,,0
1000002988,Correo Argentino,TRK-XCJUL46OBI,46.0,50.0,1
1000002989,PICKUP,,,,0
1000002990,Correo Argentino,TRK-1O9DGP676U,189.0,194.0,1
1000002991,Correo Argentino,TRK-9ATH6AN3CX,298.0,302.0,1
1000002992,Correo Argentino,TRK-KSS2D3PFWU,357.0,360.0,1
1000002993,Correo Argentino,TRK-S4GRLTUD6D,281.0,286.0,1
1000002994,Correo Argentino,TRK-GOK20PT5IN,143.0,147.0,1
1000002995,Correo Argentino,TRK-G1BAACOU0O,224.0,227.0,1
1000002996,PICKUP,,129.0,130.0,1
1000002997,Correo Argentino,TRK-HQEKAC7TFS,92.0,95.0,1
1000002998,Correo Argentino,TRK-9X6E6ASA9W,67.0,69.0,1
1000002999,PICKUP,,27.0,28.0,1
1000003000,Correo Argentino,TRK-43CMU756KU,259.0,264.0,1
1000003001,PICKUP,,47.0,48.0,1
1000003002,PICKUP,,135.0,136.0,1
1000003003,Correo Argentino,TRK-5AYTFADJ46,122.0,124.0,1
1000003004,Correo Argentino,TRK-EZFWRBMVHC,586.0,590.0,1
1000003005,Correo Argentino,TRK-DBSOM6B6IM,473.0,475.0,1
1000003006,Correo Argentino,TRK-11GRVSQ118,547.0,553.0,1
1000003007,Correo Argentino,TRK-Z2XYAKPK3H,388.0,392.0,1
1000003008,Correo Argentino,TRK-GH5HV9A8NB,267.0,272.0,1
1000003009,Correo Argentino,TRK-PNE3PZQBHK,589.0,592.0,1
1000003010,Correo Argentino,TRK-RM0QWDN8FL,74.0,78.0,1
1000003011,Correo Argentino,TRK-Q5I2JCGO0J,404.0,409.0,1
1000003012,PICKUP,,2.0,3.0,1
1000003013,Correo Argentino,TRK-PWLO1YUGYI,424.0,426.0,1
1000003014,PICKUP,,131.0,132.0,1
1000003015,PICKUP,,481.0,482.0,1
1000003016,Correo Argentino,TRK-VF1YAUKQOW,353.0,358.0,1
1000003017,Correo Argentino,TRK-I4YH0K823P,440.0,445.0,1
1000003018,Correo Argentino,TRK-UBIZIBU9RR,43.0,47.0,1
1000003019,Correo Argentino,TRK-CWL5S34CT5,46.0,53.0,1
1000003020,PICKUP,,,,0
1000003021,Correo Argentino,TRK-MSQW7U6FE7,539.0,544.0,1
1000003022,Correo Argentino,,,,0
1000003023,PICKUP,,,,0
1000003024,Correo Argentino,TRK-QFU8LSZ8PU,2.0,7.0,1
1000003025,Correo Argentino,TRK-20TWHC9HS8,473.0,476.0,1
1000003026,PICKUP,,392.0,393.0,1
1000003027,Correo Argentino,TRK-MP78KNQCLD,111.0,113.0,1
1000003028,Correo Argentino,TRK-US6Y0VF30E,112.0,117.0,1
1000003029,PICKUP,,481.0,482.0,1
1000003030,Correo Argentino,TRK-6UXYVYYB17,518.0,520.0,1
1000003031,Correo Argentino,TRK-4DJS112O7S,347.0,351.0,1
1000003032,PICKUP,,300.0,301.0,1
1000003033,Correo Argentino,TRK-7TZ42MHG9Z,131.0,136.0,1
1000003034,Correo Argentino,TRK-2LTCM77X93,215.0,220.0,1
1000003035,PICKUP,,339.0,340.0,1
1000003036,Correo Argentino,TRK-TCRH178DLJ,541.0,544.0,1
1000003037,PICKUP,,505.0,506.0,1
1000003038,Correo Argentino,TRK-UKGDWNSK7D,448.0,453.0,1
1000003039,PICKUP,,509.0,510.0,1
1000003040,Correo Argentino,TRK-SAGNZ2FT1M,547.0,550.0,1
1000003041,PICKUP,,178.0,179.0,1
1000003042,PICKUP,,58.0,59.0,1
1000003043,PICKUP,,541.0,542.0,1
1000003044,Correo Argentino,TRK-V9BHXIXPS3,346.0,351.0,1
1000003045,Correo Argentino,TRK-01UE3GBX71,276.0,280.0,1
1000003046,PICKUP,,1.0,2.0,1
1000003047,PICKUP,,298.0,299.0,1
1000003048,PICKUP,,310.0,311.0,1
1000003049,PICKUP,,235.0,236.0,1
1000003050,Correo Argentino,TRK-IH2DOCDAPE,603.0,608.0,1
1000003051,PICKUP,,606.0,607.0,1
1000003052,Correo Argentino,TRK-U7UKTIZFVG,554.0,558.0,1
1000003053,Correo Argentino,TRK-GLI1YNTNUT,625.0,628.0,1
1000003054,PICKUP,,344.0,345.0,1
1000003055,Correo Argentino,TRK-HS9CKHZSJD,259.0,264.0,1
1000003056,Correo Argentino,TRK-FH9Z2FVEXY,465.0,468.0,1
1000003057,Correo Argentino,TRK-AZ99C73QWD,414.0,420.0,1
1000003058,Correo Argentino,TRK-1VHJMVTAAO,45.0,48.0,1
1000003059,PICKUP,,235.0,236.0,1
1000003060,PICKUP,,615.0,616.0,1
1000003061,PICKUP,,43.0,44.0,1
1000003062,Correo Argentino,TRK-047YOEF4K2,465.0,470.0,1
1000003063,Correo Argentino,TRK-U3OA8ZM5YK,25.0,29.0,1
1000003064,Correo Argentino,TRK-ED4W78W9VP,614.0,619.0,1
1000003065,PICKUP,,45.0,46.0,1
1000003066,PICKUP,,93.0,94.0,1
1000003067,Correo Argentino,TRK-FUYN8GV9BF,454.0,458.0,1
1000003068,PICKUP,,106.0,107.0,1
1000003069,Correo Argentino,TRK-C9ZVVC1CHY,416.0,421.0,1
1000003070,PICKUP,,243.0,244.0,1
1000003071,Correo Argentino,TRK-JW6PYE20BR,233.0,235.0,1
1000003072,PICKUP,,43.0,44.0,1
1000003073,PICKUP,,216.0,217.0,1
1000003074,PICKUP,,,,0
1000003075,Correo Argentino,TRK-QPFIO1E1G8,158.0,163.0,1
1000003076,Correo Argentino,TRK-CEOAZN7EVR,187.0,189.0,1
1000003077,Correo Argentino,TRK-QGK6NR1ZGM,260.0,263.0,1
1000003078,Correo Argentino,TRK-KN69PVDA72,522.0,527.0,1
1000003079,PICKUP,,263.0,264.0,1
1000003080,Correo Argentino,TRK-N7MARL9B6I,420.0,423.0,1
1000003081,Correo Argentino,TRK-7VB5UG46G5,487.0,494.0,1
1000003082,PICKUP,,287.0,288.0,1
1000003083,Correo Argentino,TRK-9PG8BHTQ00,303.0,305.0,1
1000003084,PICKUP,,379.0,380.0,1
1000003085,PICKUP,,593.0,594.0,1
1000003086,Correo Argentino,TRK-GQL4OT8B7U,629.0,631.0,1
1000003087,Correo Argentino,TRK-QY6X5PVP4X,435.0,438.0,1
1000003088,PICKUP,,610.0,611.0,1
1000003089,Correo Argentino,,,,0
1000003090,Correo Argentino,TRK-RGV53AOKD3,76.0,81.0,1
1000003091,Correo Argentino,TRK-72HG8LRURW,198.0,203.0,1
1000003092,Correo Argentino,TRK-C31JU8SZFW,217.0,221.0,1
1000003093,Correo Argentino,TRK-E3HKYIRKKB,76.0,81.0,1
1000003094,Correo Argentino,TRK-B8O0XUL3XM,240.0,243.0,1
1000003095,PICKUP,,572.0,573.0,1
1000003096,Correo Argentino,TRK-LIBLP1E6K6,476.0,481.0,1
1000003097,PICKUP,,249.0,250.0,1
1000003098,Correo Argentino,TRK-BFASVEFQ1T,427.0,429.0,1
1000003099,Correo Argentino,TRK-2NUY50G4LJ,391.0,394.0,1
1000003100,Correo Argentino,TRK-PM9NYUJ1ML,448.0,451.0,1
1000003101,PICKUP,,101.0,102.0,1
1000003102,Correo Argentino,TRK-J29CWOJ9B9,162.0,164.0,1
1000003103,PICKUP,,619.0,620.0,1
1000003104,Correo Argentino,TRK-F4A2BJO082,244.0,248.0,1
1000003105,PICKUP,,382.0,383.0,1
1000003106,PICKUP,,233.0,234.0,1
1000003107,PICKUP,,567.0,568.0,1
1000003108,PICKUP,,181.0,182.0,1
1000003109,PICKUP,,225.0,226.0,1
1000003110,Correo Argentino,TRK-8VPBDY20LW,199.0,201.0,1
1000003111,Correo Argentino,TRK-RJIJC868PZ,160.0,162.0,1
1000003112,Correo Argentino,TRK-1NDGWBBEPS,400.0,404.0,1
1000003113,PICKUP,,449.0,450.0,1
1000003114,Correo Argentino,TRK-5114590GMU,107.0,111.0,1
1000003115,Correo Argentino,TRK-49DPMHG07L,224.0,228.0,1
1000003116,Correo Argentino,TRK-BAXG7NO1QU,134.0,138.0,1
1000003117,PICKUP,,18.0,19.0,1
1000003118,PICKUP,,243.0,244.0,1
1000003119,Correo Argentino,TRK-P0OCXNO5R5,44.0,51.0,1
1000003120,Correo Argentino,,,,0
1000003121,PICKUP,,313.0,314.0,1
1000003122,Correo Argentino,TRK-EL02N8ZNVC,93.0,98.0,1
1000003123,Correo Argentino,TRK-Z0B2DTU4GB,476.0,481.0,1
1000003124,PICKUP,,159.0,160.0,1
1000003125,Correo Argentino,TRK-C7AV3P3OF3,445.0,448.0,1
1000003126,Correo Argentino,TRK-WII7T9B0JR,317.0,322.0,1
1000003127,PICKUP,,407.0,408.0,1
1000003128,PICKUP,,621.0,622.0,1
1000003129,Correo Argentino,TRK-4F0ZCGP78P,494.0,498.0,1
1000003130,PICKUP,,33.0,34.0,1
1000003131,Correo Argentino,TRK-UWWD1C9YBX,339.0,344.0,1
1000003132,PICKUP,,240.0,241.0,1
1000003133,Correo Argentino,,,,0
1000003134,Correo Argentino,TRK-TM3ETPDY2P,163.0,166.0,1
1000003135,PICKUP,,35.0,36.0,1
1000003136,Correo Argentino,TRK-5FVXSNVMB9,238.0,243.0,1
1000003137,Correo Argentino,TRK-0JRK5D9F5Z,542.0,545.0,1
1000003138,Correo Argentino,TRK-NV8PHD8XC2,518.0,520.0,1
1000003139,PICKUP,,206.0,207.0,1
1000003140,Correo Argentino,TRK-OWEC9PN1QR,354.0,356.0,1
1000003141,PICKUP,,,,0
1000003142,Correo Argentino,TRK-HIF5VNVGO2,260.0,265.0,1
1000003143,PICKUP,,623.0,624.0,1
1000003144,Correo Argentino,TRK-OMSUL1XJZJ,258.0,263.0,1
1000003145,Correo Argentino,TRK-7V0H19GK9Z,45.0,49.0,1
1000003146,Correo Argentino,TRK-A8B7C6A220,520.0,524.0,1
1000003147,PICKUP,,123.0,124.0,1
1000003148,Correo Argentino,,,,0
1000003149,Correo Argentino,TRK-SVPQ67XWLR,270.0,274.0,1
1000003150,PICKUP,,578.0,579.0,1
1000003151,PICKUP,,565.0,566.0,1
1000003152,Correo Argentino,,,,0
1000003153,Correo Argentino,TRK-TCE6NSCQPM,480.0,484.0,1
1000003154,PICKUP,,220.0,221.0,1
1000003155,PICKUP,,520.0,521.0,1
1000003156,Correo Argentino,TRK-JKD33H7J2K,450.0,454.0,1
1000003157,PICKUP,,259.0,260.0,1
1000003158,Correo Argentino,TRK-3BHF5L25R1,54.0,57.0,1
1000003159,Correo Argentino,,,,0
1000003160,Correo Argentino,TRK-JB5U7F6FDZ,200.0,203.0,1
1000003161,PICKUP,,533.0,534.0,1
1000003162,PICKUP,,166.0,167.0,1
1000003163,Correo Argentino,TRK-LV6AIQK8QD,152.0,155.0,1
1000003164,Correo Argentino,TRK-TZ8O0WLJVN,430.0,435.0,1
1000003165,Correo Argentino,TRK-UN87W9JZYE,163.0,165.0,1
1000003166,Correo Argentino,TRK-CPOHZ1M996,560.0,565.0,1
1000003167,PICKUP,,469.0,470.0,1
1000003168,Correo Argentino,TRK-GIDZTB26YT,171.0,174.0,1
1000003169,Correo Argentino,TRK-5I9JTBW02T,507.0,511.0,1
1000003170,Correo Argentino,TRK-CUS4RB27OT,137.0,140.0,1
1000003171,Correo Argentino,,,,0
1000003172,PICKUP,,246.0,247.0,1
1000003173,Correo Argentino,TRK-BPSW2C3F52,176.0,181.0,1
1000003174,Correo Argentino,TRK-5D4TQG1Z22,354.0,358.0,1
1000003175,Correo Argentino,TRK-V6B2A2Y0PU,259.0,262.0,1
1000003176,PICKUP,,582.0,583.0,1
1000003177,PICKUP,,600.0,601.0,1
1000003178,PICKUP,,281.0,282.0,1
1000003179,Correo Argentino,TRK-8CIFJOT9JE,411.0,413.0,1
1000003180,PICKUP,,216.0,217.0,1
1000003181,PICKUP,,553.0,554.0,1
1000003182,Correo Argentino,TRK-KOBC7TNPAR,540.0,545.0,1
1000003183,Correo Argentino,TRK-TTI1P11FY6,315.0,319.0,1
1000003184,Correo Argentino,,,,0
1000003185,PICKUP,,561.0,562.0,1
1000003186,Correo Argentino,TRK-0QGF2RQP8K,291.0,296.0,1
1000003187,Correo Argentino,TRK-X7VPSZBDX3,605.0,610.0,1
1000003188,Correo Argentino,,,,0
1000003189,PICKUP,,530.0,531.0,1
1000003190,PICKUP,,475.0,476.0,1
1000003191,Correo Argentino,TRK-DLX6PC67VM,228.0,233.0,1
1000003192,PICKUP,,438.0,439.0,1
1000003193,Correo Argentino,TRK-KEYF4X2YCE,233.0,235.0,1
1000003194,PICKUP,,201.0,202.0,1
1000003195,Correo Argentino,TRK-R6ZW6NA4E4,32.0,37.0,1
1000003196,PICKUP,,303.0,304.0,1
1000003197,Correo Argentino,TRK-HAJUK9TQ6R,277.0,280.0,1
1000003198,Correo Argentino,TRK-YIEFCTL3NU,534.0,541.0,1
1000003199,PICKUP,,146.0,147.0,1
1000003200,Correo Argentino,TRK-WEJB9C1UFG,235.0,240.0,1
1000003201,PICKUP,,,,0
1000003202,Correo Argentino,TRK-G1OATMQTOC,418.0,423.0,1
1000003203,Correo Argentino,TRK-151FMD3L4J,531.0,534.0,1
1000003204,Correo Argentino,TRK-MFAKATJGYQ,207.0,210.0,1
1000003205,PICKUP,,226.0,227.0,1
1000003206,Correo Argentino,TRK-J3G7HCJOTM,519.0,524.0,1
1000003207,Correo Argentino,TRK-CBBFKCNBOW,413.0,417.0,1
1000003208,Correo Argentino,TRK-BRRIC9PI24,74.0,78.0,1
1000003209,Correo Argentino,TRK-HQ1EOHQ9IQ,612.0,615.0,1
1000003210,PICKUP,,595.0,596.0,1
1000003211,Correo Argentino,TRK-F67VPG0N5V,624.0,628.0,1
1000003212,Correo Argentino,TRK-EA4D1MWATG,160.0,163.0,1
1000003213,Correo Argentino,TRK-FRL9KEDAUA,411.0,413.0,1
1000003214,Correo Argentino,TRK-FJZWIKWRS4,348.0,351.0,1
1000003215,Correo Argentino,TRK-752I40CT12,36.0,38.0,1
1000003216,Correo Argentino,TRK-CWHU9HZK3R,564.0,569.0,1
1000003217,Correo Argentino,TRK-MF90KUWQ2G,3.0,7.0,1
1000003218,Correo Argentino,,,,0
1000003219,Correo Argentino,TRK-KJHQBEUTUW,194.0,201.0,1
1000003220,Correo Argentino,TRK-38YKC5LH7K,594.0,598.0,1
1000003221,Correo Argentino,,,,0
1000003222,PICKUP,,584.0,585.0,1
1000003223,Correo Argentino,TRK-D7CW88WB8P,142.0,145.0,1
1000003224,PICKUP,,543.0,544.0,1
1000003225,PICKUP,,427.0,428.0,1
1000003226,PICKUP,,220.0,221.0,1
1000003227,Correo Argentino,TRK-XDMMNWX0L3,405.0,408.0,1
1000003228,PICKUP,,420.0,421.0,1
1000003229,Correo Argentino,TRK-MCJ37ZXZ6T,103.0,110.0,1
1000003230,Correo Argentino,,,,0
1000003231,Correo Argentino,,,,0
1000003232,PICKUP,,108.0,109.0,1
1000003233,PICKUP,,610.0,611.0,1
1000003234,PICKUP,,427.0,428.0,1
1000003235,PICKUP,,394.0,395.0,1
1000003236,PICKUP,,238.0,239.0,1
1000003237,Correo Argentino,TRK-LHBB3HDVVP,258.0,261.0,1
1000003238,PICKUP,,120.0,121.0,1
1000003239,Correo Argentino,TRK-OGEWFNUL2J,57.0,59.0,1
1000003240,PICKUP,,188.0,189.0,1
1000003241,Correo Argentino,TRK-8261ZTMF9M,271.0,276.0,1
1000003242,Correo Argentino,TRK-5025CNL75T,204.0,206.0,1
1000003243,Correo Argentino,,,,0
1000003244,PICKUP,,550.0,551.0,1
1000003245,Correo Argentino,TRK-78997JJKG8,444.0,449.0,1
1000003246,PICKUP,,21.0,22.0,1
1000003247,Correo Argentino,TRK-Z1DURQMB3V,159.0,163.0,1
1000003248,Correo Argentino,TRK-DBF48XLOMN,477.0,481.0,1
1000003249,Correo Argentino,TRK-0LTM8Y312Z,509.0,511.0,1
1000003250,PICKUP,,330.0,331.0,1
1000003251,PICKUP,,,,0
1000003252,Correo Argentino,TRK-78QJS56ZEG,128.0,132.0,1
1000003253,PICKUP,,25.0,26.0,1
1000003254,Correo Argentino,TRK-KQREBFC39G,607.0,611.0,1
1000003255,Correo Argentino,,,,0
1000003256,PICKUP,,125.0,126.0,1
1000003257,Correo Argentino,TRK-709N7M8K5H,508.0,511.0,1
1000003258,PICKUP,,32.0,33.0,1
1000003259,Correo Argentino,TRK-KY822U34HC,416.0,418.0,1
1000003260,PICKUP,,58.0,59.0,1
1000003261,Correo Argentino,TRK-JFB527QHT1,623.0,628.0,1
1000003262,Correo Argentino,TRK-NZ30FNRFK4,96.0,98.0,1
1000003263,PICKUP,,160.0,161.0,1
1000003264,Correo Argentino,TRK-AAOWXGL9HQ,110.0,112.0,1
1000003265,Correo Argentino,TRK-RSV14OIIPU,136.0,140.0,1
1000003266,Correo Argentino,TRK-7Z9Z6ERKAU,586.0,591.0,1
1000003267,PICKUP,,597.0,598.0,1
1000003268,Correo Argentino,TRK-QCDB9OG03M,115.0,120.0,1
1000003269,PICKUP,,602.0,603.0,1
1000003270,PICKUP,,556.0,557.0,1
1000003271,PICKUP,,298.0,299.0,1
1000003272,Correo Argentino,TRK-JJFOF3NIEA,367.0,371.0,1
1000003273,PICKUP,,108.0,109.0,1
1000003274,PICKUP,,555.0,556.0,1
1000003275,Correo Argentino,TRK-TQISG1W298,552.0,557.0,1
1000003276,PICKUP,,450.0,451.0,1
1000003277,Correo Argentino,TRK-8DIK4TEFXO,480.0,484.0,1
1000003278,Correo Argentino,TRK-UNB9LBUZQS,519.0,522.0,1
1000003279,PICKUP,,638.0,639.0,1
1000003280,Correo Argentino,TRK-UFXTM05SDD,121.0,125.0,1
1000003281,Correo Argentino,TRK-CXF86VBTAG,382.0,387.0,1
1000003282,Correo Argentino,TRK-4D02B9F5YX,298.0,301.0,1
1000003283,Correo Argentino,TRK-SU2K2QJCMN,365.0,371.0,1
1000003284,Correo Argentino,TRK-VDM4U4033N,314.0,317.0,1
1000003285,Correo Argentino,TRK-XD49FL76CY,130.0,132.0,1
1000003286,Correo Argentino,TRK-KP9RPHM6E9,172.0,177.0,1
1000003287,PICKUP,,356.0,357.0,1
1000003288,PICKUP,,624.0,625.0,1
1000003289,PICKUP,,589.0,590.0,1
1000003290,Correo Argentino,TRK-JGD66T6AIT,268.0,272.0,1
1000003291,Correo Argentino,TRK-I2QHN4QNQ2,541.0,543.0,1
1000003292,Correo Argentino,TRK-K3XIK6NRAT,79.0,85.0,1
1000003293,Correo Argentino,TRK-LE6FDJZLGH,158.0,164.0,1
1000003294,Correo Argentino,TRK-V1J0ACLVAG,443.0,446.0,1
1000003295,Correo Argentino,TRK-HV6GGMQOGG,332.0,334.0,1
1000003296,Correo Argentino,TRK-11F8NOMQGD,244.0,249.0,1
1000003297,PICKUP,,1.0,2.0,1
1000003298,PICKUP,,201.0,202.0,1
1000003299,PICKUP,,556.0,557.0,1
1000003300,PICKUP,,91.0,92.0,1
1000003301,Correo Argentino,TRK-CWA210YD3S,79.0,82.0,1
1000003302,Correo Argentino,TRK-Q5IMUEM3OE,276.0,280.0,1
1000003303,PICKUP,,9.0,10.0,1
1000003304,Correo Argentino,TRK-T0DT304SJH,554.0,557.0,1
1000003305,Correo Argentino,TRK-FDEC70TDDY,556.0,561.0,1
1000003306,Correo Argentino,TRK-G7T9IE01YS,97.0,101.0,1
1000003307,PICKUP,,628.0,629.0,1
1000003308,PICKUP,,577.0,578.0,1
1000003309,PICKUP,,379.0,380.0,1
1000003310,PICKUP,,183.0,184.0,1
1000003311,Correo Argentino,TRK-IZWIRJK38O,460.0,462.0,1
1000003312,PICKUP,,412.0,413.0,1
1000003313,PICKUP,,447.0,448.0,1
1000003314,PICKUP,,203.0,204.0,1
1000003315,PICKUP,,163.0,164.0,1
1000003316,Correo Argentino,TRK-H6EHX1UNUG,572.0,575.0,1
1000003317,Correo Argentino,TRK-J9QG0YCN6U,578.0,582.0,1
1000003318,PICKUP,,295.0,296.0,1
1000003319,PICKUP,,387.0,388.0,1
1000003320,PICKUP,,356.0,357.0,1
