location_sk,address_bk,city,province_name,province_code,postal_code,country_code
2448,3444,Mar del Plata,Buenos Aires,BA,9585,AR
2449,3445,La Plata,Buenos Aires,BA,3495,AR
2450,3446,Godoy Cruz,Mendoza,MZA,4215,AR
2451,3447,Río Cuarto,Córdoba,CBA,5233,AR
2452,3448,San Rafael,Mendoza,MZA,5661,AR
2453,3449,Villa Carlos Paz,Córdoba,CBA,2872,AR
2454,3450,Godoy Cruz,Mendoza,MZA,1718,AR
2455,3451,CABA,Buenos Aires,BA,3204,AR
2456,3452,Mar del Plata,Buenos Aires,BA,6509,AR
2457,3453,Rosario,Santa Fe,SF,6868,AR
2458,3454,Rafaela,Santa Fe,SF,8733,AR
2459,3455,Santa Fe,Santa Fe,SF,7346,AR
2460,3456,Córdoba,Córdoba,CBA,9107,AR
2461,3457,Santa Fe,Santa Fe,SF,6085,AR
2462,3458,La Plata,Buenos Aires,BA,3105,AR
2463,3459,CABA,Buenos Aires,BA,1813,AR
2464,3460,Mar del Plata,Buenos Aires,BA,1394,AR
2465,3461,Santa Fe,Santa Fe,SF,7564,AR
2466,3462,Río Cuarto,Córdoba,CBA,4556,AR
2467,3463,Córdoba,Córdoba,CBA,1617,AR
2468,3464,Mar del Plata,Buenos Aires,BA,9536,AR
2469,3465,Villa Carlos Paz,Córdoba,CBA,6503,AR
2470,3466,Mar del Plata,Buenos Aires,BA,4770,AR
2471,3467,San Rafael,Mendoza,MZA,7958,AR
2472,3468,La Plata,Buenos Aires,BA,9386,AR
2473,3469,CABA,Buenos Aires,BA,5965,AR
2474,3470,Santa Fe,Santa Fe,SF,2206,AR
2475,3471,La Plata,Buenos Aires,BA,1137,AR
2476,3472,CABA,Buenos Aires,BA,3285,AR
2477,3473,Córdoba,Córdoba,CBA,4813,AR
2478,3474,San Rafael,Mendoza,MZA,7644,AR
2479,3475,Mar del Plata,Buenos Aires,BA,7522,AR
2480,3476,Río Cuarto,Córdoba,CBA,9925,AR
2481,3477,San Rafael,Mendoza,MZA,3645,AR
2482,3478,Mendoza,Mendoza,MZA,8082,AR
2483,3479,Mar del Plata,Buenos Aires,BA,8332,AR
2484,3480,La Plata,Buenos Aires,BA,8598,AR
2485,3481,Córdoba,Córdoba,CBA,3221,AR
2486,3482,La Plata,Buenos Aires,BA,6287,AR
2487,3483,CABA,Buenos Aires,BA,9719,AR
2488,3484,CABA,Buenos Aires,BA,7349,AR
2489,3485,Mar del Plata,Buenos Aires,BA,6775,AR
2490,3486,CABA,Buenos Aires,BA,2870,AR
2491,3487,CABA,Buenos Aires,BA,1071,AR
2492,3488,Mar del Plata,Buenos Aires,BA,6727,AR
2493,3489,San Rafael,Mendoza,MZA,4214,AR
2494,3490,Mar del Plata,Buenos Aires,BA,2045,AR
2495,3491,Mar del Plata,Buenos Aires,BA,1376,AR
2496,3492,Río Cuarto,Córdoba,CBA,4720,AR
2497,3493,CABA,Buenos Aires,BA,7298,AR
2498,3494,Rosario,Santa Fe,SF,3229,AR
2499,3495,Santa Fe,Santa Fe,SF,6955,AR
2500,3496,Mar del Plata,Buenos Aires,BA,9107,AR
2501,3497,Santa Fe,Santa Fe,SF,7684,AR
2502,3498,Mar del Plata,Buenos Aires,BA,6929,AR
2503,3499,La Plata,Buenos Aires,BA,5598,AR
2504,3500,Río Cuarto,Córdoba,CBA,9423,AR
2505,3501,Villa Carlos Paz,Córdoba,CBA,6786,AR
2506,3502,San Rafael,Mendoza,MZA,8113,AR
2507,3503,Rafaela,Santa Fe,SF,8548,AR
2508,3504,La Plata,Buenos Aires,BA,4992,AR
2509,3505,Rafaela,Santa Fe,SF,5125,AR
2510,3506,Mar del Plata,Buenos Aires,BA,9774,AR
2511,3507,Mar del Plata,Buenos Aires,BA,1522,AR
2512,3508,La Plata,Buenos Aires,BA,1837,AR
2513,3509,CABA,Buenos Aires,BA,8658,AR
2514,3510,Mar del Plata,Buenos Aires,BA,5417,AR
2515,3511,Río Cuarto,Córdoba,CBA,2039,AR
2516,3512,Mar del Plata,Buenos Aires,BA,3173,AR
2517,3513,La Plata,Buenos Aires,BA,6106,AR
2518,3514,CABA,Buenos Aires,BA,4809,AR
2519,3515,Rafaela,Santa Fe,SF,2829,AR
2520,3516,La Plata,Buenos Aires,BA,7571,AR
2521,3517,La Plata,Buenos Aires,BA,7230,AR
2522,3518,Santa Fe,Santa Fe,SF,9124,AR
2523,3519,Mar del Plata,Buenos Aires,BA,2314,AR
2524,3520,Villa Carlos Paz,Córdoba,CBA,4803,AR
2525,3521,La Plata,Buenos Aires,BA,4603,AR
2526,3522,Villa Carlos Paz,Córdoba,CBA,7811,AR
2527,3523,La Plata,Buenos Aires,BA,2423,AR
2528,3524,Santa Fe,Santa Fe,SF,7969,AR
2529,3525,Rosario,Santa Fe,SF,9613,AR
2530,3526,Mar del Plata,Buenos Aires,BA,1970,AR
2531,3527,Córdoba,Córdoba,CBA,4848,AR
2532,3528,Godoy Cruz,Mendoza,MZA,1532,AR
2533,3529,Río Cuarto,Córdoba,CBA,8220,AR
2534,3530,Córdoba,Córdoba,CBA,9700,AR
2535,3531,CABA,Buenos Aires,BA,5780,AR
2536,3532,La Plata,Buenos Aires,BA,7000,AR
2537,3533,Rosario,Santa Fe,SF,2754,AR
2538,3534,La Plata,Buenos Aires,BA,8644,AR
2539,3535,Córdoba,Córdoba,CBA,1397,AR
2540,3536,Córdoba,Córdoba,CBA,5901,AR
2541,3537,Mar del Plata,Buenos Aires,BA,3568,AR
2542,3538,Mar del Plata,Buenos Aires,BA,3409,AR
2543,3539,Godoy Cruz,Mendoza,MZA,2052,AR
2544,3540,CABA,Buenos Aires,BA,2366,AR
2545,3541,Villa Carlos Paz,Córdoba,CBA,2604,AR
2546,3542,Mar del Plata,Buenos Aires,BA,8544,AR
2547,3543,Rosario,Santa Fe,SF,8984,AR
2548,3544,La Plata,Buenos Aires,BA,7113,AR
2549,3545,La Plata,Buenos Aires,BA,1096,AR
2550,3546,Santa Fe,Santa Fe,SF,1560,AR
2551,3547,Villa Carlos Paz,Córdoba,CBA,9241,AR
2552,3548,La Plata,Buenos Aires,BA,5459,AR
2553,3549,Río Cuarto,Córdoba,CBA,6701,AR
2554,3550,Río Cuarto,Córdoba,CBA,1731,AR
2555,3551,Rafaela,Santa Fe,SF,1794,AR
2556,3552,CABA,Buenos Aires,BA,9937,AR
2557,3553,CABA,Buenos Aires,BA,6925,AR
2558,3554,Mar del Plata,Buenos Aires,BA,7336,AR
2559,3555,Mar del Plata,Buenos Aires,BA,4892,AR
2560,3556,Río Cuarto,Córdoba,CBA,5022,AR
2561,3557,Villa Carlos Paz,Córdoba,CBA,8964,AR
2562,3558,CABA,Buenos Aires,BA,2323,AR
2563,3559,Córdoba,Córdoba,CBA,2870,AR
2564,3560,Mar del Plata,Buenos Aires,BA,2707,AR
2565,3561,CABA,Buenos Aires,BA,2318,AR
2566,3562,Santa Fe,Santa Fe,SF,8743,AR
2567,3563,Villa Carlos Paz,Córdoba,CBA,8430,AR
2568,3564,CABA,Buenos Aires,BA,9208,AR
2569,3565,CABA,Buenos Aires,BA,7566,AR
2570,3566,La Plata,Buenos Aires,BA,1413,AR
2571,3567,CABA,Buenos Aires,BA,5693,AR
2572,3568,CABA,Buenos Aires,BA,7238,AR
2573,3569,La Plata,Buenos Aires,BA,4355,AR
2574,3570,Mar del Plata,Buenos Aires,BA,2585,AR
2575,3571,Mar del Plata,Buenos Aires,BA,9378,AR
2576,3572,La Plata,Buenos Aires,BA,7810,AR
2577,3573,La Plata,Buenos Aires,BA,9364,AR
2578,3574,Mendoza,Mendoza,MZA,1048,AR
2579,3575,CABA,Buenos Aires,BA,7579,AR
2580,3576,Córdoba,Córdoba,CBA,2861,AR
2581,3577,CABA,Buenos Aires,BA,5590,AR
2582,3578,La Plata,Buenos Aires,BA,2543,AR
2583,3579,CABA,Buenos Aires,BA,8861,AR
2584,3580,CABA,Buenos Aires,BA,7561,AR
2585,3581,Santa Fe,Santa Fe,SF,8816,AR
2586,3582,Villa Carlos Paz,Córdoba,CBA,3208,AR
2587,3583,CABA,Buenos Aires,BA,7840,AR
2588,3584,CABA,Buenos Aires,BA,1154,AR
2589,3585,CABA,Buenos Aires,BA,7683,AR
2590,3586,Rosario,Santa Fe,SF,8350,AR
2591,3587,Villa Carlos Paz,Córdoba,CBA,7725,AR
2592,3588,Mar del Plata,Buenos Aires,BA,9610,AR
2593,3589,CABA,Buenos Aires,BA,9185,AR
2594,3590,La Plata,Buenos Aires,BA,2882,AR
2595,3591,Mar del Plata,Buenos Aires,BA,2259,AR
2596,3592,Río Cuarto,Córdoba,CBA,1743,AR
2597,3593,Córdoba,Córdoba,CBA,6853,AR
2598,3594,La Plata,Buenos Aires,BA,4840,AR
2599,3595,Rosario,Santa Fe,SF,3525,AR
2600,3596,Godoy Cruz,Mendoza,MZA,4018,AR
2601,3597,Córdoba,Córdoba,CBA,2741,AR
2602,3598,Villa Carlos Paz,Córdoba,CBA,4821,AR
2603,3599,CABA,Buenos Aires,BA,6215,AR
2604,3600,La Plata,Buenos Aires,BA,1142,AR
2605,3601,Río Cuarto,Córdoba,CBA,6011,AR
2606,3602,Rafaela,Santa Fe,SF,1526,AR
2607,3603,San Rafael,Mendoza,MZA,8551,AR
2608,3604,Córdoba,Córdoba,CBA,7561,AR
2609,3605,CABA,Buenos Aires,BA,8025,AR
2610,3606,Mar del Plata,Buenos Aires,BA,5812,AR
2611,3607,Córdoba,Córdoba,CBA,3797,AR
2612,3608,Mar del Plata,Buenos Aires,BA,7746,AR
2613,3609,CABA,Buenos Aires,BA,2542,AR
2614,3610,La Plata,Buenos Aires,BA,5435,AR
2615,3611,Río Cuarto,Córdoba,CBA,5008,AR
2616,3612,Mar del Plata,Buenos Aires,BA,2488,AR
2617,3613,Río Cuarto,Córdoba,CBA,7824,AR
2618,3614,Mar del Plata,Buenos Aires,BA,6759,AR
2619,3615,Río Cuarto,Córdoba,CBA,6241,AR
2620,3616,Rosario,Santa Fe,SF,9332,AR
2621,3617,CABA,Buenos Aires,BA,6215,AR
2622,3618,La Plata,Buenos Aires,BA,1577,AR
2623,3619,La Plata,Buenos Aires,BA,3838,AR
2624,3620,Córdoba,Córdoba,CBA,5096,AR
2625,3621,Rafaela,Santa Fe,SF,4776,AR
2626,3622,Mar del Plata,Buenos Aires,BA,7957,AR
2627,3623,CABA,Buenos Aires,BA,5913,AR
2628,3624,CABA,Buenos Aires,BA,7077,AR
2629,3625,San Rafael,Mendoza,MZA,1610,AR
2630,3626,La Plata,Buenos Aires,BA,3893,AR
2631,3627,Mendoza,Mendoza,MZA,8368,AR
2632,3628,CABA,Buenos Aires,BA,5456,AR
2633,3629,Rosario,Santa Fe,SF,5642,AR
2634,3630,Mar del Plata,Buenos Aires,BA,1734,AR
2635,3631,Mar del Plata,Buenos Aires,BA,6574,AR
2636,3632,Mar del Plata,Buenos Aires,BA,7585,AR
2637,3633,La Plata,Buenos Aires,BA,8487,AR
2638,3634,CABA,Buenos Aires,BA,8098,AR
2639,3635,La Plata,Buenos Aires,BA,4520,AR
2640,3636,Mar del Plata,Buenos Aires,BA,8871,AR
2641,3637,Mar del Plata,Buenos Aires,BA,2254,AR
2642,3638,Villa Carlos Paz,Córdoba,CBA,9051,AR
2643,3639,Mar del Plata,Buenos Aires,BA,7028,AR
2644,3640,Villa Carlos Paz,Córdoba,CBA,6490,AR
2645,3641,Mar del Plata,Buenos Aires,BA,6093,AR
2646,3642,Mar del Plata,Buenos Aires,BA,2181,AR
2647,3643,Rafaela,Santa Fe,SF,3037,AR
2648,3644,Mendoza,Mendoza,MZA,9829,AR
2649,3645,Santa Fe,Santa Fe,SF,5929,AR
2650,3646,Mendoza,Mendoza,MZA,5005,AR
2651,3647,Rosario,Santa Fe,SF,4616,AR
2652,3648,Córdoba,Córdoba,CBA,9999,AR
2653,3649,Córdoba,Córdoba,CBA,3415,AR
2654,3650,Mar del Plata,Buenos Aires,BA,7345,AR
2655,3651,CABA,Buenos Aires,BA,5157,AR
2656,3652,Córdoba,Córdoba,CBA,5007,AR
2657,3653,CABA,Buenos Aires,BA,8204,AR
2658,3654,Mar del Plata,Buenos Aires,BA,8315,AR
2659,3655,La Plata,Buenos Aires,BA,7774,AR
2660,3656,La Plata,Buenos Aires,BA,9346,AR
2661,3657,San Rafael,Mendoza,MZA,7133,AR
2662,3658,Río Cuarto,Córdoba,CBA,3266,AR
2663,3659,Santa Fe,Santa Fe,SF,8802,AR
2664,3660,Mar del Plata,Buenos Aires,BA,3462,AR
2665,3661,Godoy Cruz,Mendoza,MZA,6048,AR
2666,3662,La Plata,Buenos Aires,BA,4402,AR
2667,3663,Mar del Plata,Buenos Aires,BA,5550,AR
2668,3664,Santa Fe,Santa Fe,SF,4967,AR
2669,3665,Villa Carlos Paz,Córdoba,CBA,6987,AR
2670,3666,CABA,Buenos Aires,BA,8042,AR
2671,3667,Río Cuarto,Córdoba,CBA,1473,AR
2672,3668,Mar del Plata,Buenos Aires,BA,7904,AR
2673,3669,Mar del Plata,Buenos Aires,BA,6150,AR
2674,3670,CABA,Buenos Aires,BA,5533,AR
2675,3671,La Plata,Buenos Aires,BA,2523,AR
2676,3672,Río Cuarto,Córdoba,CBA,5598,AR
2677,3673,Villa Carlos Paz,Córdoba,CBA,9971,AR
2678,3674,Córdoba,Córdoba,CBA,7621,AR
2679,3675,San Rafael,Mendoza,MZA,5525,AR
2680,3676,Río Cuarto,Córdoba,CBA,4046,AR
2681,3677,La Plata,Buenos Aires,BA,4964,AR
2682,3678,CABA,Buenos Aires,BA,2101,AR
2683,3679,Rafaela,Santa Fe,SF,8938,AR
2684,3680,CABA,Buenos Aires,BA,5150,AR
2685,3681,Río Cuarto,Córdoba,CBA,5902,AR
2686,3682,Rosario,Santa Fe,SF,5620,AR
2687,3683,Mar del Plata,Buenos Aires,BA,4697,AR
2688,3684,San Rafael,Mendoza,MZA,8849,AR
2689,3685,CABA,Buenos Aires,BA,1141,AR
2690,3686,La Plata,Buenos Aires,BA,9757,AR
2691,3687,Mar del Plata,Buenos Aires,BA,2948,AR
2692,3688,Villa Carlos Paz,Córdoba,CBA,9560,AR
2693,3689,Río Cuarto,Córdoba,CBA,6411,AR
2694,3690,Rosario,Santa Fe,SF,4524,AR
2695,3691,CABA,Buenos Aires,BA,9974,AR
2696,3692,Córdoba,Córdoba,CBA,4097,AR
2697,3693,Mar del Plata,Buenos Aires,BA,7061,AR
2698,3694,Córdoba,Córdoba,CBA,3840,AR
2699,3695,CABA,Buenos Aires,BA,2427,AR
2700,3696,Córdoba,Córdoba,CBA,6838,AR
2701,3697,CABA,Buenos Aires,BA,4109,AR
2702,3698,Santa Fe,Santa Fe,SF,2635,AR
2703,3699,Río Cuarto,Córdoba,CBA,6125,AR
2704,3700,Mar del Plata,Buenos Aires,BA,6333,AR
2705,3701,Mar del Plata,Buenos Aires,BA,3316,AR
2706,3702,San Rafael,Mendoza,MZA,7831,AR
2707,3703,Río Cuarto,Córdoba,CBA,7265,AR
2708,3704,Córdoba,Córdoba,CBA,3622,AR
2709,3705,Mar del Plata,Buenos Aires,BA,7838,AR
2710,3706,Mendoza,Mendoza,MZA,7588,AR
2711,3707,Villa Carlos Paz,Córdoba,CBA,9668,AR
2712,3708,Villa Carlos Paz,Córdoba,CBA,1182,AR
2713,3709,Córdoba,Córdoba,CBA,8468,AR
2714,3710,Córdoba,Córdoba,CBA,5379,AR
2715,3711,La Plata,Buenos Aires,BA,3000,AR
2716,3712,Córdoba,Córdoba,CBA,6426,AR
2717,3713,Rafaela,Santa Fe,SF,1261,AR
2718,3714,Mar del Plata,Buenos Aires,BA,1209,AR
2719,3715,Santa Fe,Santa Fe,SF,6588,AR
2720,3716,Córdoba,Córdoba,CBA,8137,AR
2721,3717,Godoy Cruz,Mendoza,MZA,6394,AR
2722,3718,CABA,Buenos Aires,BA,9697,AR
2723,3719,Godoy Cruz,Mendoza,MZA,2213,AR
2724,3720,CABA,Buenos Aires,BA,1377,AR
2725,3721,San Rafael,Mendoza,MZA,5578,AR
2726,3722,Santa Fe,Santa Fe,SF,4511,AR
2727,3723,La Plata,Buenos Aires,BA,9536,AR
2728,3724,Río Cuarto,Córdoba,CBA,6046,AR
2729,3725,Córdoba,Córdoba,CBA,6925,AR
2730,3726,CABA,Buenos Aires,BA,2523,AR
2731,3727,Mar del Plata,Buenos Aires,BA,3065,AR
2732,3728,Mar del Plata,Buenos Aires,BA,9662,AR
2733,3729,Santa Fe,Santa Fe,SF,3732,AR
2734,3730,Rafaela,Santa Fe,SF,9610,AR
2735,3731,Córdoba,Córdoba,CBA,5021,AR
2736,3732,La Plata,Buenos Aires,BA,9768,AR
2737,3733,Villa Carlos Paz,Córdoba,CBA,9231,AR
2738,3734,Villa Carlos Paz,Córdoba,CBA,8858,AR
2739,3735,Río Cuarto,Córdoba,CBA,3401,AR
2740,3736,Mar del Plata,Buenos Aires,BA,6646,AR
2741,3737,Córdoba,Córdoba,CBA,5498,AR
2742,3738,Villa Carlos Paz,Córdoba,CBA,9627,AR
2743,3739,Córdoba,Córdoba,CBA,2930,AR
2744,3740,La Plata,Buenos Aires,BA,6826,AR
2745,3741,La Plata,Buenos Aires,BA,8218,AR
2746,3742,Córdoba,Córdoba,CBA,6750,AR
2747,3743,Rosario,Santa Fe,SF,2406,AR
2748,3744,Río Cuarto,Córdoba,CBA,3068,AR
2749,3745,Mar del Plata,Buenos Aires,BA,8857,AR
2750,3746,CABA,Buenos Aires,BA,8141,AR
2751,3747,San Rafael,Mendoza,MZA,4342,AR
2752,3748,San Rafael,Mendoza,MZA,8186,AR
2753,3749,Mar del Plata,Buenos Aires,BA,2709,AR
2754,3750,La Plata,Buenos Aires,BA,3527,AR
2755,3751,La Plata,Buenos Aires,BA,3257,AR
2756,3752,Mar del Plata,Buenos Aires,BA,5897,AR
2757,3753,Mar del Plata,Buenos Aires,BA,7697,AR
2758,3754,Río Cuarto,Córdoba,CBA,3796,AR
2759,3755,Santa Fe,Santa Fe,SF,5028,AR
2760,3756,Villa Carlos Paz,Córdoba,CBA,2463,AR
2761,3757,La Plata,Buenos Aires,BA,7515,AR
2762,3758,Villa Carlos Paz,Córdoba,CBA,8304,AR
2763,3759,Córdoba,Córdoba,CBA,9271,AR
2764,3760,La Plata,Buenos Aires,BA,5897,AR
2765,3761,Rafaela,Santa Fe,SF,8036,AR
2766,3762,Córdoba,Córdoba,CBA,8796,AR
2767,3763,La Plata,Buenos Aires,BA,8887,AR
2768,3764,La Plata,Buenos Aires,BA,6012,AR
2769,3765,Godoy Cruz,Mendoza,MZA,2668,AR
2770,3766,Rafaela,Santa Fe,SF,5352,AR
2771,3767,Mar del Plata,Buenos Aires,BA,4448,AR
2772,3768,Villa Carlos Paz,Córdoba,CBA,2798,AR
2773,3769,San Rafael,Mendoza,MZA,5714,AR
2774,3770,CABA,Buenos Aires,BA,3187,AR
2775,3771,La Plata,Buenos Aires,BA,5170,AR
2776,3772,La Plata,Buenos Aires,BA,9748,AR
2777,3773,Santa Fe,Santa Fe,SF,3484,AR
2778,3774,Rafaela,Santa Fe,SF,6636,AR
2779,3775,Villa Carlos Paz,Córdoba,CBA,7697,AR
2780,3776,Mar del Plata,Buenos Aires,BA,4168,AR
2781,3777,CABA,Buenos Aires,BA,1298,AR
2782,3778,La Plata,Buenos Aires,BA,5169,AR
2783,3779,Villa Carlos Paz,Córdoba,CBA,6232,AR
2784,3780,San Rafael,Mendoza,MZA,7593,AR
2785,3781,CABA,Buenos Aires,BA,1316,AR
2786,3782,Mar del Plata,Buenos Aires,BA,8181,AR
2787,3783,Godoy Cruz,Mendoza,MZA,9009,AR
2788,3784,Mar del Plata,Buenos Aires,BA,2603,AR
2789,3785,Mendoza,Mendoza,MZA,7950,AR
2790,3786,CABA,Buenos Aires,BA,4934,AR
2791,3787,Santa Fe,Santa Fe,SF,9012,AR
2792,3788,CABA,Buenos Aires,BA,2398,AR
2793,3789,La Plata,Buenos Aires,BA,2219,AR
2794,3790,Mar del Plata,Buenos Aires,BA,6075,AR
2795,3791,Mar del Plata,Buenos Aires,BA,8235,AR
2796,3792,Godoy Cruz,Mendoza,MZA,1844,AR
2797,3793,Córdoba,Córdoba,CBA,3512,AR
2798,3794,Rafaela,Santa Fe,SF,4887,AR
2799,3795,Santa Fe,Santa Fe,SF,8031,AR
2800,3796,CABA,Buenos Aires,BA,5322,AR
2801,3797,CABA,Buenos Aires,BA,9954,AR
2802,3798,Rafaela,Santa Fe,SF,5327,AR
2803,3799,La Plata,Buenos Aires,BA,5590,AR
2804,3800,Mendoza,Mendoza,MZA,2398,AR
2805,3801,La Plata,Buenos Aires,BA,3365,AR
2806,3802,Mar del Plata,Buenos Aires,BA,8283,AR
2807,3803,CABA,Buenos Aires,BA,5262,AR
2808,3804,Córdoba,Córdoba,CBA,4249,AR
2809,3805,CABA,Buenos Aires,BA,3768,AR
2810,3806,La Plata,Buenos Aires,BA,7469,AR
2811,3807,La Plata,Buenos Aires,BA,7910,AR
2812,3808,Mar del Plata,Buenos Aires,BA,7114,AR
2813,3809,Mar del Plata,Buenos Aires,BA,4039,AR
2814,3810,CABA,Buenos Aires,BA,1808,AR
2815,3811,La Plata,Buenos Aires,BA,3651,AR
2816,3812,Rafaela,Santa Fe,SF,8655,AR
2817,3813,Mar del Plata,Buenos Aires,BA,4779,AR
2818,3814,La Plata,Buenos Aires,BA,1253,AR
2819,3815,La Plata,Buenos Aires,BA,1869,AR
2820,3816,Río Cuarto,Córdoba,CBA,4077,AR
2821,3817,Mendoza,Mendoza,MZA,8575,AR
2822,3818,La Plata,Buenos Aires,BA,7520,AR
2823,3819,Santa Fe,Santa Fe,SF,3854,AR
2824,3820,Mar del Plata,Buenos Aires,BA,7010,AR
2825,3821,CABA,Buenos Aires,BA,9933,AR
2826,3822,Santa Fe,Santa Fe,SF,1069,AR
2827,3823,CABA,Buenos Aires,BA,6538,AR
2828,3824,CABA,Buenos Aires,BA,2335,AR
2829,3825,CABA,Buenos Aires,BA,2421,AR
2830,3826,Mar del Plata,Buenos Aires,BA,4613,AR
2831,3827,Rafaela,Santa Fe,SF,2334,AR
2832,3828,Córdoba,Córdoba,CBA,1933,AR
2833,3829,La Plata,Buenos Aires,BA,7425,AR
2834,3830,CABA,Buenos Aires,BA,4916,AR
2835,3831,La Plata,Buenos Aires,BA,8495,AR
2836,3832,Santa Fe,Santa Fe,SF,4677,AR
2837,3833,Mar del Plata,Buenos Aires,BA,2311,AR
2838,3834,Rosario,Santa Fe,SF,7884,AR
2839,3835,La Plata,Buenos Aires,BA,5951,AR
2840,3836,Mar del Plata,Buenos Aires,BA,4558,AR
2841,3837,La Plata,Buenos Aires,BA,3657,AR
2842,3838,Mar del Plata,Buenos Aires,BA,8820,AR
2843,3839,Rosario,Santa Fe,SF,7425,AR
2844,3840,Santa Fe,Santa Fe,SF,7853,AR
2845,3841,Mar del Plata,Buenos Aires,BA,7347,AR
2846,3842,La Plata,Buenos Aires,BA,1170,AR
2847,3843,Mar del Plata,Buenos Aires,BA,1186,AR
2848,3844,Mar del Plata,Buenos Aires,BA,2108,AR
2849,3845,La Plata,Buenos Aires,BA,8220,AR
2850,3846,La Plata,Buenos Aires,BA,7656,AR
2851,3847,La Plata,Buenos Aires,BA,2142,AR
2852,3848,La Plata,Buenos Aires,BA,7872,AR
2853,3849,CABA,Buenos Aires,BA,5709,AR
2854,3850,CABA,Buenos Aires,BA,4764,AR
2855,3851,CABA,Buenos Aires,BA,5236,AR
2856,3852,Córdoba,Córdoba,CBA,4124,AR
2857,3853,La Plata,Buenos Aires,BA,2480,AR
2858,3854,CABA,Buenos Aires,BA,7267,AR
2859,3855,Mar del Plata,Buenos Aires,BA,6581,AR
2860,3856,Mar del Plata,Buenos Aires,BA,6932,AR
2861,3857,Mendoza,Mendoza,MZA,8275,AR
2862,3858,Santa Fe,Santa Fe,SF,8858,AR
2863,3859,Santa Fe,Santa Fe,SF,9918,AR
2864,3860,CABA,Buenos Aires,BA,3765,AR
2865,3861,CABA,Buenos Aires,BA,7574,AR
2866,3862,San Rafael,Mendoza,MZA,9593,AR
2867,3863,Mar del Plata,Buenos Aires,BA,5122,AR
2868,3864,Rafaela,Santa Fe,SF,8764,AR
2869,3865,CABA,Buenos Aires,BA,3994,AR
2870,3866,Córdoba,Córdoba,CBA,2287,AR
2871,3867,La Plata,Buenos Aires,BA,3458,AR
2872,3868,CABA,Buenos Aires,BA,6912,AR
2873,3869,La Plata,Buenos Aires,BA,3252,AR
2874,3870,La Plata,Buenos Aires,BA,6235,AR
2875,3871,Santa Fe,Santa Fe,SF,5142,AR
2876,3872,CABA,Buenos Aires,BA,8885,AR
2877,3873,Godoy Cruz,Mendoza,MZA,4304,AR
2878,3874,Villa Carlos Paz,Córdoba,CBA,4541,AR
2879,3875,Mar del Plata,Buenos Aires,BA,5253,AR
2880,3876,Mar del Plata,Buenos Aires,BA,8953,AR
2881,3877,Mar del Plata,Buenos Aires,BA,8541,AR
2882,3878,CABA,Buenos Aires,BA,8919,AR
2883,3879,CABA,Buenos Aires,BA,1757,AR
2884,3880,Rosario,Santa Fe,SF,3069,AR
2885,3881,CABA,Buenos Aires,BA,4239,AR
2886,3882,Río Cuarto,Córdoba,CBA,9774,AR
2887,3883,Mendoza,Mendoza,MZA,2364,AR
2888,3884,Córdoba,Córdoba,CBA,2813,AR
2889,3885,Godoy Cruz,Mendoza,MZA,3596,AR
2890,3886,Mar del Plata,Buenos Aires,BA,2148,AR
2891,3887,Mar del Plata,Buenos Aires,BA,8114,AR
2892,3888,La Plata,Buenos Aires,BA,4236,AR
2893,3889,Rafaela,Santa Fe,SF,7166,AR
2894,3890,La Plata,Buenos Aires,BA,9495,AR
2895,3891,Rafaela,Santa Fe,SF,9748,AR
2896,3892,Córdoba,Córdoba,CBA,1828,AR
2897,3893,Río Cuarto,Córdoba,CBA,7864,AR
2898,3894,La Plata,Buenos Aires,BA,7643,AR
2899,3895,Río Cuarto,Córdoba,CBA,3519,AR
2900,3896,Mar del Plata,Buenos Aires,BA,5397,AR
2901,3897,San Rafael,Mendoza,MZA,2781,AR
2902,3898,Rosario,Santa Fe,SF,5237,AR
2903,3899,Godoy Cruz,Mendoza,MZA,2077,AR
2904,3900,Mar del Plata,Buenos Aires,BA,8346,AR
2905,3901,Mar del Plata,Buenos Aires,BA,7836,AR
2906,3902,Godoy Cruz,Mendoza,MZA,1325,AR
2907,3903,CABA,Buenos Aires,BA,7597,AR
2908,3904,Mar del Plata,Buenos Aires,BA,1621,AR
2909,3905,La Plata,Buenos Aires,BA,5933,AR
2910,3906,La Plata,Buenos Aires,BA,6211,AR
2911,3907,Córdoba,Córdoba,CBA,3047,AR
2912,3908,Río Cuarto,Córdoba,CBA,8092,AR
2913,3909,Godoy Cruz,Mendoza,MZA,6009,AR
2914,3910,Villa Carlos Paz,Córdoba,CBA,4473,AR
2915,3911,Rafaela,Santa Fe,SF,4644,AR
2916,3912,CABA,Buenos Aires,BA,1322,AR
2917,3913,La Plata,Buenos Aires,BA,1826,AR
2918,3914,Godoy Cruz,Mendoza,MZA,5802,AR
2919,3915,Mendoza,Mendoza,MZA,8514,AR
2920,3916,CABA,Buenos Aires,BA,7549,AR
2921,3917,CABA,Buenos Aires,BA,2470,AR
2922,3918,Godoy Cruz,Mendoza,MZA,1857,AR
2923,3919,Mar del Plata,Buenos Aires,BA,2166,AR
2924,3920,Córdoba,Córdoba,CBA,6255,AR
2925,3921,CABA,Buenos Aires,BA,5087,AR
2926,3922,Godoy Cruz,Mendoza,MZA,5160,AR
2927,3923,Villa Carlos Paz,Córdoba,CBA,6145,AR
2928,3924,CABA,Buenos Aires,BA,9436,AR
