order_bk,paid_date_sk,status,payment_method,amount,transaction_ref
1000002368,571.0,PAID,,14520.0,TX-UXDLTH6S5VTB
1000002369,446.0,PAID,,35685.0,TX-3G9O4WM8VRB2
1000002370,237.0,PAID,,17242.5,TX-YY3SYAJ8S9HK
1000002371,202.0,PAID,,46720.2,TX-EG6JSD02S1J6
1000002372,198.0,PAID,,26813.28,TX-C755UGM2BLIB
1000002373,397.0,PAID,,52927.5,TX-JEE0N3WQCNB6
1000002374,452.0,PAID,,41527.2,TX-PPJ32HRBFMRA
1000002375,,FAILED,,33870.0,
1000002376,333.0,PAID,,71863.92,TX-SX9LJK10JMFX
1000002377,294.0,PAID,,29477.7,TX-0ZH4890QKK1X
1000002378,114.0,PAID,,41817.6,TX-19U7TJQ2JUPQ
1000002379,134.0,PAID,,51727.5,TX-FU3663XRO8YU
1000002380,58.0,PAID,,40704.0,TX-FMKXBCBNGIAC
1000002381,141.0,PAID,,27036.0,TX-90KEXFU4J3EB
1000002382,154.0,PAID,,15652.56,TX-5OWQ9112DFIM
1000002383,621.0,PAID,,108900.0,TX-SLXNLPTQ950F
1000002384,265.0,PAID,,27336.0,TX-XLPA7S76TJIL
1000002385,477.0,PAID,,91476.0,TX-RERELJ62ZFAQ
1000002386,102.0,PAID,,69696.0,TX-ZCPJ5TABT7VE
1000002387,76.0,PAID,,78523.92,TX-QOUHPDQ4FWDM
1000002388,522.0,PAID,,52927.5,TX-VKWBA16ZU2EL
1000002389,136.0,PAID,,68970.0,TX-37QT5ECEWVTI
1000002390,171.0,PAID,,69841.2,TX-B8KKJWWE4P29
1000002391,590.0,PAID,,43588.8,TX-CANXBK9FK9QF
1000002392,611.0,PAID,,63273.0,TX-6HACH45BYK5Z
1000002393,505.0,PAID,,32670.0,TX-GOCQ5S6Q9GAX
1000002394,494.0,PAID,,12806.64,TX-HXQYUS1SQIGS
1000002395,627.0,PAID,,43560.0,TX-P466Q6IE8MS0
1000002396,11.0,PAID,,48816.0,TX-CQ1VC911MSH8
1000002397,168.0,PAID,,42688.8,TX-1VDBV2NU2MU3
1000002398,105.0,PAID,,55650.0,TX-R3NEK993WYW9
1000002399,356.0,PAID,,35685.0,TX-W0JM0TPUD4TX
1000002400,608.0,PAID,,31305.12,TX-85SADOYSYQBB
1000002401,234.0,PAID,,27113.28,TX-KE7705ZIUCDK
1000002402,11.0,PAID,,40104.0,TX-VCIRQEZL20M3
1000002403,322.0,PAID,,72418.5,TX-4OKYPGGNXI47
1000002404,426.0,PAID,,18150.0,TX-BTRUSGBETDM1
1000002405,18.0,PAID,,54450.0,TX-58S1KYJ4V7KR
1000002406,523.0,PAID,,54450.0,TX-2VGKBFI84M2E
1000002407,20.0,PAID,,39204.0,TX-QU663O2FFUSS
1000002408,453.0,PAID,,69696.0,TX-M16LUCMUSX2A
1000002409,50.0,PAID,,43124.4,TX-773GQX4G7BO8
1000002410,623.0,PAID,,66017.28,TX-6MUQLEUC5CS9
1000002411,347.0,PAID,,46638.0,TX-JNGG79EC9KQ6
1000002412,278.0,PAID,,107411.7,TX-FTLFDCNPVBEO
1000002413,618.0,PAID,,34170.0,TX-4DL2ITERG4PW
1000002414,146.0,PAID,,36474.0,TX-VB6P325NH1XK
1000002415,447.0,PAID,,55259.25,TX-DXZSF2HZ4ZOC
1000002416,239.0,PAID,,13794.0,TX-FJYI2YIR9AZD
1000002417,117.0,PAID,,15518.25,TX-Q9H6VRTH0VT8
1000002418,505.0,REFUNDED,,29403.0,TX-UMACWPKP8I1P
1000002419,435.0,PAID,,43879.2,TX-HON55WPOCIN4
1000002420,356.0,PAID,,25022.4,TX-JDC2TH06X6H8
1000002421,363.0,PAID,,29403.0,TX-1QCFB4IJQULU
1000002422,574.0,REFUNDED,,40104.0,TX-J3JO9O16872L
1000002423,243.0,PAID,,37933.5,TX-W20OL3FDF9K8
1000002424,560.0,PAID,,52927.5,TX-N1D83142PUJ0
1000002425,68.0,PAID,,27762.0,TX-3OLOBMC14ORK
1000002426,184.0,PAID,,79801.92,TX-4C66FHTX85FC
1000002427,47.0,PAID,,68790.6,TX-1HVBOOV8MI19
1000002428,375.0,PAID,,52836.75,TX-SOGSOB6MMBN3
1000002429,566.0,PAID,,46554.75,TX-PV85A73SFJVJ
1000002430,552.0,PAID,,43779.9,TX-GULKO4XC1CLO
1000002431,375.0,PAID,,26136.0,TX-2MX1XQZEE0XP
1000002432,607.0,PAID,,13068.0,TX-RGP9FDAUV9LV
1000002433,283.0,PAID,,43588.8,TX-LKU9EMYH5YRY
1000002434,29.0,PAID,,16335.0,TX-WPHX22SXDQ69
1000002435,604.0,PAID,,29649.6,TX-EF4VQ41HERCY
1000002436,95.0,PAID,,29040.0,TX-TDMEHZHCPP6J
1000002437,201.0,PAID,,42688.8,TX-5CK4J1GWL2IX
1000002438,483.0,PAID,,29882.16,TX-V5FP7VMRF45E
1000002439,,FAILED,,33991.08,
1000002440,126.0,PAID,,18442.5,TX-ZTOCI5WDJVFY
1000002441,162.0,PAID,,66792.0,TX-ID7Z0C5TGAXM
1000002442,84.0,PAID,,45723.24,TX-75EN82IOO8B6
1000002443,392.0,PAID,,54450.0,TX-XJO62PJTJRKL
1000002444,,FAILED,,32781.0,
1000002445,542.0,PAID,,15429.6,TX-NVAMQPKIJLEJ
1000002446,126.0,PAID,,15246.0,TX-ESCLZ6QNH2KC
1000002447,96.0,PAID,,55350.0,TX-3XGTKCTTALDI
1000002448,264.0,PAID,,42282.0,TX-ZE4H6Q64J0YL
1000002449,272.0,PAID,,14374.8,TX-T1OHK2RXQ4E3
1000002450,277.0,PAID,,63127.8,TX-2XAHQIGOPWN1
1000002451,10.0,PAID,,68244.0,TX-Z56PR8LS614M
1000002452,338.0,PAID,,54450.0,TX-16ISBB9A3MI8
1000002453,453.0,PAID,,35283.6,TX-1LPO3ZCBGZDV
1000002454,569.0,PAID,,52627.5,TX-JR805GESWT8L
1000002455,3.0,PAID,,108285.0,TX-O8U5797BU1BO
1000002456,170.0,PAID,,12806.64,TX-NXAXDKYSF7FA
1000002457,486.0,PAID,,91161.0,TX-BLGB2ZGUOVTQ
1000002458,,FAILED,,17835.0,
1000002459,459.0,PAID,,29659.2,TX-9KD79YTJ9XVG
1000002460,211.0,PAID,,43560.0,TX-3MW8BEAV0G9B
1000002461,333.0,PAID,,17787.0,TX-VIEIBUB8Z8ND
1000002462,294.0,PAID,,14520.0,TX-EDLNK2ZRL8Y5
1000002463,404.0,PAID,,30038.25,TX-N5URN9H5A7HA
1000002464,399.0,PAID,,55650.0,TX-3HUPSICYZN9R
1000002465,333.0,PAID,,36474.0,TX-003WZ10AGWVL
1000002466,391.0,PAID,,73180.8,TX-3DQ0E7E2AWBB
1000002467,574.0,PAID,,23522.4,TX-X31HYK0NPI89
1000002468,637.0,PAID,,42282.0,TX-A174PHQ2SAGK
1000002469,212.0,PAID,,152498.12,TX-4553TC3O6L8Q
1000002470,180.0,PAID,,49005.0,TX-5MTQ1A2WBNVM
1000002471,575.0,PAID,,15683.7,TX-ZY11CLR9C0LQ
1000002472,11.0,PAID,,50205.0,TX-Y7JFACRTLGHI
1000002473,601.0,PAID,,14994.0,TX-D1KIJMYQY5HZ
1000002474,290.0,PAID,,57229.05,TX-5ZP6CA0X4DH0
1000002475,176.0,PAID,,54313.88,TX-9Z9DBE7JAZ52
1000002476,453.0,PAID,,15294.0,TX-DZ7VX1YWLKIE
1000002477,,PENDING,,37897.2,
1000002478,,PENDING,,13314.6,
1000002479,382.0,PAID,,77974.5,TX-S3XIR66ARAYQ
1000002480,188.0,PAID,,16020.0,TX-10O4LIVFHVWY
1000002481,635.0,PAID,,15652.56,TX-J5WOWKNXZPW2
1000002482,389.0,PAID,,40404.0,TX-UGXRCQQ2QQSK
1000002483,173.0,PAID,,30240.0,TX-TCN84IVGDGHC
1000002484,273.0,PAID,,55650.0,TX-OPRKVPYNKS2V
1000002485,616.0,PAID,,50094.0,TX-SS0U61SBHFW7
1000002486,,FAILED,,41382.0,
1000002487,99.0,PAID,,44760.0,TX-AF9D51JXU3TO
1000002488,493.0,PAID,,36300.0,TX-CYROHOX590AR
1000002489,208.0,PAID,,13261.2,TX-SV1CYLILLNBU
1000002490,295.0,PAID,,17235.0,TX-QIBKI8MEJEII
1000002491,250.0,PAID,,14941.08,TX-A8HH0T5IY394
1000002492,596.0,PAID,,39919.92,TX-35WKNXNXBC53
1000002493,,FAILED,,19957.5,
1000002494,373.0,PAID,,37243.8,TX-C9PZTRV5JWL3
1000002495,68.0,PAID,,66066.0,TX-VK3DOJHLH3J5
1000002496,32.0,PAID,,13614.6,TX-QEMZ0FY706Q2
1000002497,109.0,PAID,,58072.5,TX-2PL99QXNETBH
1000002498,128.0,PAID,,54450.0,TX-XV9YZW1GBOGC
1000002499,531.0,PAID,,14268.0,TX-61JV7ET9EJNS
1000002500,271.0,PAID,,27036.0,TX-AD2GUY2Z1DGM
1000002501,272.0,PAID,,31305.12,TX-5ER5Q42PKDPK
1000002502,532.0,PAID,,18987.0,TX-C3VNQP95TR8P
1000002503,443.0,PAID,,34303.5,TX-IQ5DZ5B3SF2R
1000002504,99.0,PAID,,17151.75,TX-5UUR7IOQZJOZ
1000002505,446.0,PAID,,160438.5,TX-IIAU7WMG4P3K
1000002506,550.0,PAID,,36483.6,TX-C9A5R2JMABTD
1000002507,611.0,PAID,,13794.0,TX-44UR1IGYL7U7
1000002508,218.0,PAID,,77892.3,TX-IXOZ836GF7QS
1000002509,,FAILED,,29040.0,
1000002510,289.0,PAID,,14694.0,TX-S2NV5IOZL7S5
1000002511,81.0,PAID,,14229.6,TX-3MXT6EKIF5X9
1000002512,352.0,PAID,,51727.5,TX-4MBJDM81V0HG
1000002513,303.0,PAID,,14568.0,TX-1HE4N78KFAMY
1000002514,195.0,PAID,,57172.5,TX-EGQK507F0ISG
1000002515,512.0,PAID,,43560.0,TX-3IPEZJOTFHTT
1000002516,60.0,PAID,,27636.0,TX-QO8FC17C3IIV
1000002517,414.0,PAID,,31305.12,TX-S0I38FBP3TJN
1000002518,234.0,PAID,,15429.6,TX-Q1S3FU4G78RH
1000002519,218.0,PAID,,14520.0,TX-SN3P2PBTU2T2
1000002520,177.0,PAID,,49116.0,TX-7TS0N5VIB316
1000002521,564.0,PAID,,55350.0,TX-OAHGDGE1HQR2
1000002522,560.0,PAID,,16335.0,TX-4KAAYNM0ND5V
1000002523,103.0,PAID,,37352.7,TX-DDG864J9HGVZ
1000002524,62.0,PAID,,86250.38,TX-AJ6N7A9GHAGQ
1000002525,578.0,PAID,,97249.8,TX-2E6Z05RJ16QE
1000002526,459.0,PAID,,36837.0,TX-TTW7AYCEVXZW
1000002527,533.0,PAID,,33234.22,TX-Q9O20XNCA6DP
1000002528,457.0,PAID,,36183.6,TX-G8U03EZ2FAXQ
1000002529,49.0,PAID,,81529.8,TX-ARIBELNAQHX4
1000002530,254.0,PAID,,29867.4,TX-ET55M37BZ4J1
1000002531,375.0,PAID,,26813.28,TX-SABQDKNN3S1N
1000002532,531.0,PAID,,18351.75,TX-E3NV0K1DRE6I
1000002533,162.0,PAID,,42064.2,TX-XKY9EQMBEUE9
1000002534,11.0,PAID,,29475.6,TX-LC0B406C7WPP
1000002535,124.0,PAID,,52987.92,TX-OKHKNN75JFM6
1000002536,170.0,PAID,,16418.25,TX-ST0QBT34YBGV
1000002537,490.0,PAID,,29359.2,TX-THL5FTGLN1UR
1000002538,,FAILED,,28967.4,
1000002539,72.0,PAID,,19168.5,TX-AQXHIJHP6E30
1000002540,66.0,PAID,,48191.64,TX-E09AWWEQJXRZ
1000002541,364.0,REFUNDED,,39204.0,TX-KJBAJGFMNIL5
1000002542,259.0,PAID,,26136.0,TX-YR1UE1YD0KHV
1000002543,328.0,PAID,,54450.0,TX-VH8QHUA8STDY
1000002544,508.0,PAID,,15720.0,TX-DNMEPV0QR15S
1000002545,381.0,PAID,,29403.0,TX-HMDV47IQRPIC
1000002546,41.0,PAID,,28495.5,TX-K17DB20H2KPS
1000002547,202.0,PAID,,35685.0,TX-9YZ3I3E3X1B2
1000002548,623.0,PAID,,80070.3,TX-LN5KW77EOBT3
1000002549,128.0,PAID,,62946.3,TX-FJ6B370GUNIX
1000002550,,FAILED,,47857.68,
1000002551,212.0,PAID,,16141.08,TX-PQJE03GRFJVC
1000002552,264.0,PAID,,19004.62,TX-E3Z19C575DI7
1000002553,628.0,PAID,,43888.8,TX-ZH7DUCK8JR3O
1000002554,190.0,PAID,,50205.0,TX-L2OFWVRTD888
1000002555,217.0,PAID,,27336.0,TX-2L8WN103FRBW
1000002556,510.0,PAID,,11761.2,TX-TT097OQ3Q962
1000002557,136.0,PAID,,65904.75,TX-N83DO9KL0NQ4
1000002558,415.0,PAID,,42064.2,TX-1XWKZ2IEUJKA
1000002559,,PENDING,,31082.16,
1000002560,492.0,PAID,,54450.0,TX-Q9YVAM8IGHZ8
1000002561,338.0,PAID,,32670.0,TX-VDAG0IYVAM0E
1000002562,174.0,PAID,,42664.2,TX-UJNH46RLF4XG
1000002563,356.0,PAID,,129139.35,TX-70HQTN7F4GIF
1000002564,17.0,PAID,,44624.4,TX-GQWXQ825X87K
1000002565,196.0,PAID,,58399.2,TX-JNWKBP9AN2ZG
1000002566,505.0,PAID,,30303.0,TX-Q6VXN9HSF97K
1000002567,550.0,PAID,,35574.0,TX-G6P61VDSUNTT
1000002568,389.0,PAID,,28488.0,TX-K94W7U8BUE0O
1000002569,496.0,PAID,,15246.0,TX-M5WAK2WINN44
1000002570,355.0,PAID,,56918.4,TX-MUVK2HZP0CD4
1000002571,409.0,PAID,,45099.12,TX-HQBQLPF5GR8G
1000002572,370.0,PAID,,70977.15,TX-0RZLNSO0NEQG
1000002573,323.0,PAID,,52927.5,TX-DGC5AM98C363
1000002574,625.0,PAID,,29659.2,TX-7OP8NRPTJ66J
1000002575,210.0,PAID,,81486.0,TX-ES2RI2B62GWY
1000002576,125.0,PAID,,42364.2,TX-0GIY4XQGNE4R
1000002577,97.0,PAID,,72600.0,TX-0TTRM56B0HX8
1000002578,,PENDING,,13068.0,
1000002579,631.0,PAID,,29403.0,TX-YL5R5IZWJR4R
1000002580,250.0,PAID,,70673.28,TX-RGVEL3F0HBSK
1000002581,65.0,PAID,,45229.8,TX-Z1XEYRPZ9R36
1000002582,54.0,PAID,,61956.6,TX-XC3CQY125D0E
1000002583,399.0,PAID,,56076.0,TX-6HXLX0FQ68J9
1000002584,405.0,PAID,,16335.0,TX-MLTKA726ZXI9
1000002585,,FAILED,,30240.0,
1000002586,356.0,PAID,,31944.0,TX-FK9IA6O015O8
1000002587,432.0,PAID,,89298.0,TX-HAF8UFEX5V0J
1000002588,288.0,PAID,,27036.0,TX-W5VJV5LE8INJ
1000002589,318.0,PAID,,49905.0,TX-LORXHYDUZYR9
1000002590,,FAILED,,100725.0,
1000002591,569.0,PAID,,82764.0,TX-5WPOGZTJVWXU
1000002592,168.0,PAID,,55103.4,TX-KB3LSZXQS5XK
1000002593,,FAILED,,59895.0,
1000002594,270.0,PAID,,55950.0,TX-QNT4MYLOFV6C
1000002595,41.0,PAID,,33870.0,TX-Y1O8S2AXVHIU
1000002596,,FAILED,,49234.5,
1000002597,,FAILED,,34485.0,
1000002598,111.0,PAID,,14520.0,TX-RUQUWLT15PPN
1000002599,283.0,PAID,,36300.0,TX-RYWNYUVW9NR9
1000002600,415.0,PAID,,56029.05,TX-PRJ27931ODC8
1000002601,,FAILED,,79497.0,
1000002602,,FAILED,,18142.5,
1000002603,553.0,PAID,,91831.5,TX-2APLZ6CPC6EG
1000002604,147.0,PAID,,27588.0,TX-RLUC01G40IR0
1000002605,18.0,PAID,,37500.0,TX-007I14HBHTPA
1000002606,15.0,PAID,,16872.0,TX-AY7U5EOS86QF
1000002607,219.0,PAID,,35574.0,TX-D7WU6S60I2NT
1000002608,169.0,PAID,,43124.4,TX-KXK8BGEKY0RX
1000002609,599.0,PAID,,42882.0,TX-3LCGPNMITHVW
1000002610,312.0,PAID,,27636.0,TX-IEFJ7511X0LP
1000002611,303.0,PAID,,133399.68,TX-2ES17WLJ5JGV
1000002612,566.0,PAID,,28459.2,TX-ZFVCZ72B5TN1
1000002613,232.0,PAID,,14268.0,TX-8GDU9V6QT21N
1000002614,415.0,PAID,,43981.08,TX-HXU3ACODWVL7
1000002615,270.0,PAID,,41382.0,TX-ULF1BSGDYEL0
1000002616,626.0,PAID,,66240.0,TX-L4KSVTL6M7H8
1000002617,508.0,PAID,,66429.0,TX-6L7LUJLR0TZK
1000002618,173.0,PAID,,30540.0,TX-IVCEM2MMXFKD
1000002619,629.0,PAID,,12414.6,TX-Y9ZQD7QDB78P
1000002620,,FAILED,,36837.0,
1000002621,469.0,PAID,,33628.08,TX-2RW3Q46M6SYV
1000002622,75.0,PAID,,46554.75,TX-7HUWXGHS2W75
1000002623,203.0,PAID,,48457.68,TX-TT95C1AI0WJ3
1000002624,310.0,PAID,,39204.0,TX-VE2JWWD947WK
1000002625,401.0,PAID,,17172.0,TX-4PX5JLFR38MI
1000002626,144.0,PAID,,84390.0,TX-GW8VTDJ91HFH
1000002627,312.0,PAID,,36300.0,TX-1ZS4ES9Y4BYM
1000002628,104.0,PAID,,43124.4,TX-6ASJGLSV0FI2
1000002629,309.0,PAID,,15972.0,TX-VNROPEORFZ88
1000002630,501.0,PAID,,58191.0,TX-OUV7EVJUB9S5
1000002631,29.0,PAID,,39433.5,TX-IMIFMZXH9FPT
1000002632,297.0,PAID,,57281.4,TX-XE0KV868W6NP
1000002633,160.0,PAID,,42688.8,TX-2JOIYS2845CC
1000002634,55.0,PAID,,63234.6,TX-IN0BX89DMP79
1000002635,483.0,PAID,,46957.68,TX-VEVC7IC1377L
1000002636,346.0,PAID,,54450.0,TX-MIHWRL1DSQH3
1000002637,,PENDING,,65340.0,
1000002638,424.0,PAID,,26136.0,TX-9Q3GY28B63M6
1000002639,314.0,PAID,,52655.25,TX-6YA3IV2XFRYZ
1000002640,346.0,PAID,,15294.0,TX-0H3YV9SVLP8P
1000002641,155.0,PAID,,40104.0,TX-IX6APJA5IQTR
1000002642,10.0,PAID,,39615.0,TX-S2DG3DM525FA
1000002643,575.0,PAID,,44600.28,TX-8KH5B66IVH23
1000002644,247.0,PAID,,36474.0,TX-U47XG19N7EBY
1000002645,362.0,PAID,,96049.8,TX-J4GW3FWCZKH1
1000002646,421.0,PAID,,35385.0,TX-2TIR743A7KEJ
1000002647,132.0,PAID,,27588.0,TX-PKYA2I37FJ72
1000002648,338.0,PAID,,41894.64,TX-KIMMMWECW6RG
1000002649,200.0,PAID,,57891.0,TX-I2OFUNLLCRZ5
1000002650,316.0,PAID,,15901.5,TX-1OKP92ARWKUW
1000002651,524.0,PAID,,76738.2,TX-OQBTQE08D0SR
1000002652,610.0,PAID,,40704.0,TX-FNSGXLQYZ4A9
1000002653,401.0,PAID,,13794.0,TX-R9HP0TU7X7FV
1000002654,97.0,PAID,,51727.5,TX-XGUY2EFSW5M7
1000002655,27.0,PAID,,81849.0,TX-25M5K9QSUUSN
1000002656,226.0,PAID,,53361.0,TX-MAUQHK9K3WUK
1000002657,497.0,PAID,,30346.8,TX-5HWD7VUOPJWU
1000002658,154.0,PAID,,102583.8,TX-7QKKCJ0FFEGK
1000002659,490.0,PAID,,97794.3,TX-TRFK7GWLWVG7
1000002660,,PENDING,,33570.0,
1000002661,440.0,PAID,,26513.28,TX-VTHUWDHD8MLA
1000002662,477.0,PAID,,32016.6,TX-7J5L3Q4TF6PA
1000002663,21.0,PAID,,15720.0,TX-4F1OMDT7TFFG
1000002664,205.0,PAID,,35203.5,TX-G4W85CM97D6G
1000002665,423.0,PAID,,17968.5,TX-V8ALOJU6B73L
1000002666,218.0,PAID,,36300.0,TX-T2SCEWL6ZYNR
1000002667,35.0,PAID,,16008.3,TX-6D73MP2JS5G1
1000002668,636.0,PAID,,94672.5,TX-GKS873PZ181A
1000002669,371.0,PAID,,61095.0,TX-BIR89UB9SU4D
1000002670,,FAILED,,48453.0,
1000002671,,FAILED,,25613.28,
1000002672,429.0,PAID,,37243.8,TX-60HDB8ZJ2G75
1000002673,127.0,PAID,,13068.0,TX-VE9U35QITHKA
1000002674,255.0,REFUNDED,,79134.0,TX-KMZO990UCYK3
1000002675,133.0,PAID,,35385.0,TX-GDV44CM63Z4S
1000002676,373.0,PAID,,36774.0,TX-5BNV9O1ANF4I
1000002677,492.0,PAID,,43734.0,TX-MKTY2L6V8KZY
1000002678,65.0,PAID,,79932.6,TX-7T3AOABWZWHD
1000002679,484.0,PAID,,42688.8,TX-U6BHDX3GCVR5
1000002680,185.0,PAID,,18142.5,TX-I15WK5U0IWHV
1000002681,399.0,PAID,,48090.0,TX-AC8OQH3N6P68
1000002682,329.0,PAID,,18104.62,TX-6SADLZQPWIEI
1000002683,15.0,PAID,,13068.0,TX-79VIMOFMAQ73
1000002684,,FAILED,,16335.0,
1000002685,553.0,PAID,,54450.0,TX-BENJ8QKKC9G4
1000002686,,FAILED,,53361.0,
1000002687,545.0,REFUNDED,,104935.8,TX-M09OP9KUAZ48
1000002688,96.0,PAID,,76631.4,TX-IPGIK9UAC06X
1000002689,170.0,REFUNDED,,39131.4,TX-SNLKE4LC6XZQ
1000002690,64.0,PAID,,17242.5,TX-OVPFE2ATFAMW
1000002691,66.0,PAID,,17242.5,TX-WKBMSZZGNG6I
1000002692,627.0,PAID,,57818.4,TX-2JX2B8ELV3PY
1000002693,611.0,PAID,,84109.2,TX-FSW2R1XAZVPU
1000002694,,FAILED,,82466.1,
1000002695,601.0,PAID,,31036.5,TX-BN3OP0Q49RQ9
1000002696,526.0,PAID,,37200.0,TX-3KTGYVYUXISL
1000002697,,FAILED,,86386.5,
1000002698,189.0,PAID,,13068.0,TX-6K94J2CQ0XN0
1000002699,345.0,PAID,,71148.0,TX-HTJMY4YWLZVM
1000002700,230.0,PAID,,55902.0,TX-VEUHHCTKSKTN
1000002701,624.0,PAID,,77647.8,TX-6JNHB48OK1FQ
1000002702,283.0,PAID,,13314.6,TX-FT2E26I1XT6P
1000002703,344.0,PAID,,55513.88,TX-GKEKMDEQJWWN
1000002704,191.0,PAID,,58697.1,TX-7FCBC2RHX5J7
1000002705,568.0,PAID,,51618.6,TX-VZ10ZK2EDZUI
1000002706,358.0,PAID,,49624.2,TX-ROYMM7SEL248
1000002707,98.0,PAID,,43588.8,TX-V2M08HGLJ0H8
1000002708,78.0,PAID,,43560.0,TX-GHLZZX0TGW1Q
1000002709,188.0,REFUNDED,,61303.2,TX-6189H3KFDIS3
1000002710,378.0,PAID,,26136.0,TX-QKMTWGBE23NH
1000002711,352.0,PAID,,29649.6,TX-0FZPTRB14QCR
1000002712,616.0,PAID,,18676.35,TX-ILX2NHG0QFNU
1000002713,611.0,PAID,,19057.5,TX-DIBU5E3JW0EN
1000002714,401.0,PAID,,21165.0,TX-5EP7N2HKIEIX
1000002715,50.0,PAID,,43287.75,TX-JF68SYVD0CUV
1000002716,391.0,PAID,,43753.2,TX-T5IP7AEQRW4F
1000002717,163.0,PAID,,67881.0,TX-8QCYO6U2UU02
1000002718,509.0,PAID,,52163.1,TX-7XLX0AN96AY3
1000002719,542.0,PAID,,12806.64,TX-YSKFG2MHSP0W
1000002720,,FAILED,,27442.8,
1000002721,166.0,REFUNDED,,106359.0,TX-3YB1ORQI6OSD
1000002722,323.0,PAID,,44760.0,TX-RY6SZB6UUZI1
1000002723,260.0,PAID,,26136.0,TX-H4NDFSQCZGH9
1000002724,349.0,REFUNDED,,37500.0,TX-R0BVJ0VNGPVI
1000002725,595.0,PAID,,15246.0,TX-TDVUX5PMWTPO
1000002726,,FAILED,,58697.1,
1000002727,,FAILED,,16335.0,
1000002728,331.0,PAID,,28488.0,TX-O1TAINOHT9JX
1000002729,97.0,PAID,,41382.0,TX-ZBAKF2YXG9AW
1000002730,388.0,REFUNDED,,13794.0,TX-TOTEQAIW54AK
1000002731,619.0,PAID,,39131.4,TX-2H3FIZ5ME1T3
1000002732,401.0,PAID,,76230.0,TX-U4H6P3PNX1OW
1000002733,384.0,PAID,,101315.4,TX-JDOVR6ZBAXMZ
1000002734,188.0,PAID,,97465.5,TX-7Y0QNBEWQ73F
1000002735,621.0,PAID,,53905.5,TX-IEH5RJB36K79
1000002736,386.0,PAID,,69696.0,TX-V0E25W6XNAA0
1000002737,290.0,PAID,,50965.2,TX-YEZYZ3FW127X
1000002738,420.0,PAID,,83036.25,TX-T7WYV5JVFVP2
1000002739,193.0,PAID,,41594.64,TX-V76OIZQYZNAX
1000002740,142.0,PAID,,55030.8,TX-YSZVNWR9D2J6
1000002741,618.0,PAID,,74498.25,TX-O4DFCLELY0XQ
1000002742,186.0,PAID,,44104.5,TX-HN2AGYDUVOIW
1000002743,301.0,PAID,,49005.0,TX-WW582Z95S8KN
1000002744,528.0,PAID,,37352.7,TX-IQ157J91G2G0
1000002745,454.0,PAID,,42882.0,TX-ASK2LZHWRGU6
1000002746,16.0,PAID,,45738.0,TX-I20UNQKTXS36
1000002747,481.0,PAID,,79525.8,TX-TVL162P2ERZG
1000002748,315.0,PAID,,43269.6,TX-43ZYKHRV7X4F
1000002749,,FAILED,,115782.48,
1000002750,581.0,PAID,,38443.8,TX-19S8EEU47DB3
1000002751,586.0,PAID,,45287.88,TX-KGMRMSNT0KTE
1000002752,160.0,PAID,,92565.0,TX-X924WTFK0V3A
1000002753,,FAILED,,99628.74,
1000002754,346.0,PAID,,51262.62,TX-GX0ML6F15USI
1000002755,176.0,PAID,,16146.0,TX-F1AILKTGFTCZ
1000002756,211.0,PAID,,18142.5,TX-4XKZOZOE3JUY
1000002757,453.0,PAID,,40404.0,TX-4E69G4VO4C23
1000002758,178.0,PAID,,55894.5,TX-4J55HDL7OEUY
1000002759,,FAILED,,53361.0,
1000002760,539.0,PAID,,36300.0,TX-PTI4ME0IPCT6
1000002761,578.0,PAID,,77321.1,TX-WOIO65XBMCO1
1000002762,515.0,PAID,,43588.8,TX-VM704EFFCIJ4
1000002763,469.0,PAID,,19350.0,TX-LX9CAAGTIFO4
1000002764,612.0,PAID,,29040.0,TX-UWS087DG8N37
1000002765,71.0,PAID,,26136.0,TX-M4SA6NXMEW6Y
1000002766,419.0,PAID,,39619.92,TX-D4254RT9NH0A
1000002767,169.0,PAID,,40704.0,TX-YZUIT943FHPN
1000002768,468.0,PAID,,40404.0,TX-082RU5U84FNK
1000002769,432.0,REFUNDED,,51727.5,TX-WYA85SBYPV1T
1000002770,,FAILED,,48924.9,
1000002771,323.0,PAID,,55650.0,TX-M6U1SUUPJPG0
1000002772,97.0,PAID,,78988.8,TX-DHEKXV5N6HMF
1000002773,,FAILED,,30603.0,
1000002774,393.0,PAID,,53678.62,TX-YI8SGJL73YWZ
1000002775,468.0,PAID,,53361.0,TX-FQ59MSNO52A2
1000002776,542.0,PAID,,58100.25,TX-GZ87MSNRDOPZ
1000002777,80.0,PAID,,26136.0,TX-RFFQ85CG7A74
1000002778,465.0,PAID,,48024.9,TX-GDUYLYNS49XD
1000002779,,FAILED,,46938.0,
1000002780,423.0,PAID,,27036.0,TX-9LX00YJ3LJE3
1000002781,534.0,PAID,,65378.4,TX-4BHOZ4S9Z368
1000002782,501.0,PAID,,52272.0,TX-0LD985301P6R
1000002783,,PENDING,,14520.0,
1000002784,466.0,PAID,,43451.1,TX-TVH2H63HNKCA
1000002785,293.0,PAID,,14483.7,TX-1A5672TSOMI0
1000002786,231.0,PAID,,17787.0,TX-NRMNN94R5SF6
1000002787,517.0,PAID,,18442.5,TX-KKO7I2QTG33J
1000002788,561.0,PAID,,18987.0,TX-G1YFYC8NA0PG
1000002789,16.0,PAID,,14374.8,TX-R72QXJJR4KTT
