session_bk,customer_sk,channel_sk,started_date_sk,ended_date_sk,device,is_ended
11000004223,,,378,378.0,mobile,1
11000004224,1108.0,,570,570.0,desktop,1
11000004225,1198.0,,639,639.0,mobile,1
11000004226,,,114,114.0,mobile,1
11000004227,604.0,,333,333.0,mobile,1
11000004228,1100.0,,380,380.0,desktop,1
11000004229,1117.0,,612,612.0,desktop,1
11000004230,624.0,,42,42.0,mobile,1
11000004231,1066.0,,415,415.0,mobile,1
11000004232,496.0,,154,154.0,mobile,1
11000004233,1162.0,,216,216.0,mobile,1
11000004234,669.0,,220,220.0,mobile,1
11000004235,,,446,446.0,desktop,1
11000004236,947.0,,639,639.0,mobile,1
11000004237,,,350,350.0,mobile,1
11000004238,,,416,416.0,mobile,1
11000004239,1011.0,,193,193.0,mobile,1
11000004240,77.0,,617,617.0,mobile,1
11000004241,,,288,288.0,mobile,1
11000004242,,,177,177.0,desktop,1
11000004243,907.0,,466,466.0,tablet,1
11000004244,1226.0,,228,228.0,mobile,1
11000004245,1352.0,,273,273.0,mobile,1
11000004246,1451.0,,70,70.0,desktop,1
11000004247,,,254,255.0,mobile,1
11000004248,,,527,527.0,mobile,1
11000004249,1243.0,,217,217.0,mobile,1
11000004250,953.0,,529,529.0,mobile,1
11000004251,,,84,84.0,mobile,1
11000004252,,,337,338.0,mobile,1
11000004253,,,456,456.0,mobile,1
11000004254,1259.0,,514,514.0,desktop,1
11000004255,,,574,,mobile,0
11000004256,702.0,,403,403.0,desktop,1
11000004257,142.0,,285,285.0,desktop,1
11000004258,773.0,,309,309.0,desktop,1
11000004259,,,23,23.0,mobile,1
11000004260,598.0,,246,246.0,mobile,1
11000004261,1182.0,,314,314.0,desktop,1
11000004262,933.0,,289,289.0,desktop,1
11000004263,918.0,,513,513.0,mobile,1
11000004264,1288.0,,612,612.0,mobile,1
11000004265,575.0,,605,605.0,desktop,1
11000004266,119.0,,412,412.0,mobile,1
11000004267,,,215,215.0,mobile,1
11000004268,1337.0,,514,514.0,desktop,1
11000004269,916.0,,547,547.0,desktop,1
11000004270,918.0,,639,639.0,mobile,1
11000004271,587.0,,403,403.0,mobile,1
11000004272,787.0,,230,230.0,mobile,1
11000004273,178.0,,104,104.0,mobile,1
11000004274,1098.0,,276,276.0,desktop,1
11000004275,641.0,,376,376.0,mobile,1
11000004276,,,478,478.0,desktop,1
11000004277,517.0,,89,89.0,mobile,1
11000004278,70.0,,434,434.0,mobile,1
11000004279,260.0,,157,157.0,mobile,1
11000004280,147.0,,288,288.0,mobile,1
11000004281,512.0,,135,135.0,desktop,1
11000004282,1456.0,,109,109.0,mobile,1
11000004283,917.0,,535,535.0,mobile,1
11000004284,,,505,505.0,mobile,1
11000004285,,,66,66.0,tablet,1
11000004286,,,571,571.0,mobile,1
11000004287,137.0,,87,87.0,desktop,1
11000004288,,,639,639.0,mobile,1
11000004289,1264.0,,79,79.0,desktop,1
11000004290,975.0,,97,97.0,mobile,1
11000004291,919.0,,279,279.0,desktop,1
11000004292,,,39,,desktop,0
11000004293,,,78,78.0,desktop,1
11000004294,1147.0,,509,509.0,desktop,1
11000004295,683.0,,97,97.0,mobile,1
11000004296,199.0,,498,498.0,mobile,1
11000004297,1174.0,,6,6.0,desktop,1
11000004298,875.0,,415,415.0,mobile,1
11000004299,488.0,,387,,desktop,0
11000004300,1222.0,,475,475.0,mobile,1
11000004301,1061.0,,432,432.0,mobile,1
11000004302,89.0,,520,520.0,mobile,1
11000004303,383.0,,527,527.0,desktop,1
11000004304,,,154,154.0,desktop,1
11000004305,,,63,63.0,mobile,1
11000004306,,,437,437.0,mobile,1
11000004307,1041.0,,529,529.0,mobile,1
11000004308,1029.0,,257,257.0,desktop,1
11000004309,1334.0,,279,279.0,desktop,1
11000004310,,,412,412.0,desktop,1
11000004311,,,504,504.0,mobile,1
11000004312,,,371,371.0,mobile,1
11000004313,,,526,526.0,mobile,1
11000004314,516.0,,53,,desktop,0
11000004315,176.0,,131,131.0,desktop,1
11000004316,584.0,,145,,desktop,0
11000004317,915.0,,610,610.0,mobile,1
11000004318,670.0,,503,503.0,mobile,1
11000004319,1.0,,215,215.0,desktop,1
11000004320,1040.0,,527,527.0,desktop,1
11000004321,1299.0,,3,3.0,mobile,1
11000004322,311.0,,304,304.0,mobile,1
11000004323,290.0,,524,524.0,desktop,1
11000004324,688.0,,499,499.0,desktop,1
11000004325,,,3,3.0,mobile,1
11000004326,1152.0,,598,598.0,mobile,1
11000004327,,,564,564.0,mobile,1
11000004328,1431.0,,25,25.0,mobile,1
11000004329,,,147,147.0,desktop,1
11000004330,474.0,,384,384.0,mobile,1
11000004331,516.0,,502,,mobile,0
11000004332,1205.0,,11,11.0,mobile,1
11000004333,177.0,,275,275.0,desktop,1
11000004334,,,508,508.0,mobile,1
11000004335,58.0,,145,145.0,desktop,1
11000004336,480.0,,392,392.0,mobile,1
11000004337,,,43,43.0,mobile,1
11000004338,1481.0,,510,510.0,mobile,1
11000004339,852.0,,467,467.0,mobile,1
11000004340,1122.0,,321,321.0,desktop,1
11000004341,13.0,,570,570.0,mobile,1
11000004342,,,426,426.0,mobile,1
11000004343,,,359,359.0,mobile,1
11000004344,840.0,,100,100.0,mobile,1
11000004345,,,179,179.0,mobile,1
11000004346,612.0,,215,215.0,desktop,1
11000004347,,,482,482.0,tablet,1
11000004348,212.0,,297,297.0,mobile,1
11000004349,1416.0,,444,444.0,mobile,1
11000004350,337.0,,203,203.0,tablet,1
11000004351,376.0,,390,390.0,mobile,1
11000004352,849.0,,228,228.0,mobile,1
11000004353,524.0,,185,185.0,mobile,1
11000004354,,,565,565.0,desktop,1
11000004355,1082.0,,402,402.0,tablet,1
11000004356,4.0,,113,114.0,mobile,1
11000004357,1190.0,,500,500.0,mobile,1
11000004358,,,180,180.0,desktop,1
11000004359,1075.0,,370,370.0,desktop,1
11000004360,769.0,,81,81.0,desktop,1
11000004361,726.0,,66,66.0,mobile,1
11000004362,,,289,289.0,desktop,1
11000004363,,,582,582.0,mobile,1
11000004364,887.0,,321,321.0,mobile,1
11000004365,303.0,,227,227.0,mobile,1
11000004366,,,29,29.0,mobile,1
11000004367,1419.0,,185,185.0,desktop,1
11000004368,134.0,,3,3.0,desktop,1
11000004369,,,216,,mobile,0
11000004370,354.0,,134,134.0,mobile,1
11000004371,,,398,398.0,mobile,1
11000004372,75.0,,10,11.0,mobile,1
11000004373,291.0,,495,496.0,mobile,1
11000004374,126.0,,576,576.0,desktop,1
11000004375,,,604,604.0,tablet,1
11000004376,708.0,,263,263.0,desktop,1
11000004377,,,263,263.0,desktop,1
11000004378,954.0,,563,563.0,mobile,1
11000004379,,,463,463.0,mobile,1
11000004380,348.0,,97,97.0,mobile,1
11000004381,1269.0,,145,145.0,mobile,1
11000004382,706.0,,194,194.0,desktop,1
11000004383,885.0,,551,551.0,mobile,1
11000004384,39.0,,437,437.0,desktop,1
11000004385,,,508,508.0,mobile,1
11000004386,,,424,424.0,mobile,1
11000004387,,,324,324.0,mobile,1
11000004388,1386.0,,135,135.0,desktop,1
11000004389,1048.0,,507,508.0,desktop,1
11000004390,,,511,511.0,tablet,1
11000004391,1403.0,,239,239.0,mobile,1
11000004392,662.0,,134,134.0,mobile,1
11000004393,567.0,,423,423.0,mobile,1
11000004394,,,187,187.0,mobile,1
11000004395,640.0,,555,555.0,mobile,1
11000004396,779.0,,234,234.0,desktop,1
11000004397,1265.0,,32,32.0,mobile,1
11000004398,798.0,,33,33.0,tablet,1
11000004399,,,507,507.0,mobile,1
11000004400,202.0,,373,373.0,mobile,1
11000004401,737.0,,443,443.0,desktop,1
11000004402,311.0,,4,4.0,mobile,1
11000004403,,,49,49.0,mobile,1
11000004404,276.0,,17,,mobile,0
11000004405,,,550,550.0,mobile,1
11000004406,922.0,,634,634.0,mobile,1
11000004407,1479.0,,377,377.0,mobile,1
11000004408,237.0,,530,530.0,mobile,1
11000004409,478.0,,392,392.0,desktop,1
11000004410,1103.0,,31,31.0,mobile,1
11000004411,667.0,,306,306.0,mobile,1
11000004412,842.0,,582,582.0,desktop,1
11000004413,459.0,,608,608.0,mobile,1
11000004414,,,509,509.0,mobile,1
11000004415,614.0,,294,294.0,mobile,1
11000004416,,,436,436.0,desktop,1
11000004417,,,454,454.0,mobile,1
11000004418,1137.0,,274,274.0,mobile,1
11000004419,,,141,141.0,mobile,1
11000004420,,,558,558.0,mobile,1
11000004421,1290.0,,625,626.0,mobile,1
11000004422,771.0,,270,270.0,mobile,1
11000004423,1166.0,,484,484.0,mobile,1
11000004424,815.0,,410,411.0,desktop,1
11000004425,294.0,,491,491.0,mobile,1
11000004426,,,542,542.0,mobile,1
11000004427,,,206,206.0,mobile,1
11000004428,942.0,,184,184.0,mobile,1
11000004429,681.0,,247,247.0,mobile,1
11000004430,,,178,178.0,desktop,1
11000004431,856.0,,25,25.0,mobile,1
11000004432,,,611,611.0,mobile,1
11000004433,863.0,,472,472.0,mobile,1
11000004434,708.0,,49,,mobile,0
11000004435,,,616,616.0,mobile,1
11000004436,917.0,,300,300.0,desktop,1
11000004437,882.0,,591,591.0,mobile,1
11000004438,875.0,,37,38.0,mobile,1
11000004439,1398.0,,106,106.0,mobile,1
11000004440,,,527,527.0,mobile,1
11000004441,1059.0,,324,324.0,desktop,1
11000004442,684.0,,378,378.0,desktop,1
11000004443,1267.0,,40,40.0,mobile,1
11000004444,,,342,342.0,mobile,1
11000004445,396.0,,251,251.0,mobile,1
11000004446,690.0,,342,342.0,desktop,1
11000004447,1172.0,,580,580.0,mobile,1
11000004448,889.0,,258,258.0,mobile,1
11000004449,141.0,,441,441.0,desktop,1
11000004450,,,482,482.0,mobile,1
11000004451,,,198,198.0,mobile,1
11000004452,,,22,22.0,mobile,1
11000004453,1420.0,,178,178.0,desktop,1
11000004454,791.0,,615,615.0,desktop,1
11000004455,,,139,139.0,desktop,1
11000004456,1094.0,,531,531.0,mobile,1
11000004457,1213.0,,639,639.0,mobile,1
11000004458,,,352,352.0,mobile,1
11000004459,,,224,,desktop,0
11000004460,359.0,,93,93.0,desktop,1
11000004461,299.0,,272,272.0,mobile,1
11000004462,,,252,252.0,desktop,1
11000004463,,,3,3.0,mobile,1
11000004464,,,376,376.0,desktop,1
11000004465,,,509,509.0,mobile,1
11000004466,691.0,,427,427.0,mobile,1
11000004467,449.0,,439,439.0,mobile,1
11000004468,606.0,,67,67.0,mobile,1
11000004469,,,334,,mobile,0
11000004470,,,539,539.0,mobile,1
11000004471,729.0,,465,465.0,mobile,1
11000004472,,,637,637.0,desktop,1
11000004473,,,441,441.0,mobile,1
11000004474,685.0,,445,445.0,mobile,1
11000004475,434.0,,607,607.0,mobile,1
11000004476,1149.0,,346,346.0,mobile,1
11000004477,,,193,,mobile,0
11000004478,,,154,154.0,desktop,1
11000004479,1218.0,,585,585.0,desktop,1
11000004480,1023.0,,334,334.0,tablet,1
11000004481,,,60,60.0,mobile,1
11000004482,250.0,,275,275.0,desktop,1
11000004483,575.0,,130,130.0,mobile,1
11000004484,,,107,107.0,mobile,1
11000004485,,,422,422.0,mobile,1
11000004486,,,441,441.0,mobile,1
11000004487,,,320,320.0,mobile,1
11000004488,,,262,262.0,mobile,1
11000004489,951.0,,315,315.0,mobile,1
11000004490,628.0,,31,31.0,mobile,1
11000004491,56.0,,333,334.0,mobile,1
11000004492,1493.0,,625,625.0,desktop,1
11000004493,,,236,236.0,mobile,1
11000004494,404.0,,469,469.0,mobile,1
11000004495,66.0,,598,598.0,mobile,1
11000004496,1333.0,,622,622.0,mobile,1
11000004497,626.0,,639,639.0,mobile,1
11000004498,278.0,,275,275.0,mobile,1
11000004499,474.0,,386,,desktop,0
11000004500,1004.0,,379,379.0,mobile,1
11000004501,835.0,,390,390.0,mobile,1
11000004502,261.0,,259,259.0,desktop,1
11000004503,,,192,192.0,mobile,1
11000004504,24.0,,505,505.0,mobile,1
11000004505,210.0,,68,68.0,mobile,1
11000004506,1165.0,,38,38.0,mobile,1
11000004507,773.0,,354,354.0,mobile,1
11000004508,983.0,,326,326.0,mobile,1
11000004509,978.0,,88,88.0,mobile,1
11000004510,1184.0,,332,,mobile,0
11000004511,,,46,46.0,desktop,1
11000004512,,,349,349.0,desktop,1
11000004513,,,447,447.0,mobile,1
11000004514,1383.0,,134,134.0,mobile,1
11000004515,280.0,,83,83.0,mobile,1
11000004516,494.0,,43,43.0,mobile,1
11000004517,,,230,230.0,desktop,1
11000004518,56.0,,265,265.0,mobile,1
11000004519,589.0,,586,586.0,mobile,1
11000004520,318.0,,47,47.0,desktop,1
11000004521,16.0,,311,311.0,desktop,1
11000004522,844.0,,635,635.0,desktop,1
11000004523,610.0,,382,382.0,mobile,1
11000004524,91.0,,628,628.0,mobile,1
11000004525,,,214,214.0,mobile,1
11000004526,1148.0,,274,274.0,desktop,1
11000004527,1228.0,,588,588.0,mobile,1
11000004528,1129.0,,34,34.0,desktop,1
11000004529,1025.0,,486,486.0,desktop,1
11000004530,,,50,50.0,desktop,1
11000004531,403.0,,354,354.0,desktop,1
11000004532,166.0,,237,237.0,desktop,1
11000004533,1243.0,,39,39.0,mobile,1
11000004534,597.0,,48,48.0,mobile,1
11000004535,1415.0,,559,559.0,desktop,1
11000004536,1089.0,,97,97.0,desktop,1
11000004537,1053.0,,190,190.0,mobile,1
11000004538,,,577,577.0,tablet,1
11000004539,681.0,,129,129.0,tablet,1
11000004540,330.0,,325,325.0,mobile,1
11000004541,,,460,460.0,mobile,1
11000004542,,,167,167.0,mobile,1
11000004543,121.0,,25,25.0,desktop,1
11000004544,902.0,,563,563.0,desktop,1
11000004545,658.0,,156,,desktop,0
11000004546,,,263,263.0,mobile,1
11000004547,893.0,,76,76.0,mobile,1
11000004548,,,37,37.0,mobile,1
11000004549,1027.0,,146,146.0,mobile,1
11000004550,,,567,567.0,mobile,1
11000004551,,,501,501.0,desktop,1
11000004552,1233.0,,609,609.0,desktop,1
11000004553,853.0,,142,142.0,mobile,1
11000004554,1379.0,,512,512.0,desktop,1
11000004555,,,616,616.0,mobile,1
11000004556,1447.0,,102,102.0,tablet,1
11000004557,906.0,,378,378.0,desktop,1
11000004558,,,4,4.0,mobile,1
11000004559,344.0,,50,50.0,mobile,1
11000004560,712.0,,524,524.0,mobile,1
11000004561,104.0,,152,152.0,mobile,1
11000004562,,,458,458.0,mobile,1
11000004563,,,196,196.0,mobile,1
11000004564,513.0,,498,498.0,mobile,1
11000004565,,,327,327.0,mobile,1
11000004566,383.0,,427,427.0,mobile,1
11000004567,1421.0,,561,561.0,mobile,1
11000004568,991.0,,20,,mobile,0
11000004569,,,163,163.0,desktop,1
11000004570,588.0,,194,194.0,mobile,1
11000004571,838.0,,286,286.0,mobile,1
11000004572,,,531,531.0,desktop,1
11000004573,,,220,220.0,mobile,1
11000004574,939.0,,465,465.0,mobile,1
11000004575,957.0,,279,279.0,mobile,1
11000004576,1186.0,,417,,mobile,0
11000004577,1351.0,,618,618.0,desktop,1
11000004578,1412.0,,88,88.0,desktop,1
11000004579,75.0,,160,160.0,mobile,1
11000004580,273.0,,251,251.0,desktop,1
11000004581,410.0,,216,216.0,mobile,1
11000004582,,,245,,mobile,0
11000004583,1161.0,,31,31.0,mobile,1
11000004584,49.0,,405,,mobile,0
11000004585,,,81,,mobile,0
11000004586,1104.0,,151,,mobile,0
11000004587,1362.0,,395,395.0,mobile,1
11000004588,,,97,97.0,mobile,1
11000004589,,,36,36.0,mobile,1
11000004590,,,66,66.0,mobile,1
11000004591,1479.0,,249,249.0,mobile,1
11000004592,286.0,,35,35.0,mobile,1
11000004593,496.0,,543,543.0,mobile,1
11000004594,,,521,521.0,mobile,1
11000004595,1279.0,,40,40.0,mobile,1
11000004596,,,21,21.0,mobile,1
11000004597,152.0,,594,,tablet,0
11000004598,619.0,,578,578.0,desktop,1
11000004599,,,278,278.0,mobile,1
11000004600,227.0,,84,84.0,mobile,1
11000004601,910.0,,263,263.0,tablet,1
11000004602,882.0,,299,299.0,mobile,1
11000004603,287.0,,6,6.0,mobile,1
11000004604,,,83,83.0,tablet,1
11000004605,,,5,5.0,desktop,1
11000004606,,,187,187.0,desktop,1
11000004607,,,174,174.0,mobile,1
11000004608,823.0,,559,559.0,mobile,1
11000004609,,,53,53.0,mobile,1
11000004610,1165.0,,130,130.0,mobile,1
11000004611,450.0,,228,228.0,mobile,1
11000004612,1387.0,,449,449.0,desktop,1
11000004613,,,352,352.0,mobile,1
11000004614,214.0,,56,56.0,desktop,1
11000004615,,,77,77.0,mobile,1
11000004616,,,223,223.0,mobile,1
11000004617,,,413,413.0,mobile,1
11000004618,1078.0,,435,435.0,mobile,1
11000004619,165.0,,80,80.0,desktop,1
11000004620,,,477,477.0,desktop,1
11000004621,740.0,,180,180.0,desktop,1
11000004622,742.0,,585,585.0,tablet,1
11000004623,593.0,,110,110.0,desktop,1
11000004624,687.0,,206,206.0,mobile,1
11000004625,631.0,,146,146.0,mobile,1
11000004626,90.0,,208,208.0,mobile,1
11000004627,836.0,,224,224.0,mobile,1
11000004628,,,301,301.0,desktop,1
11000004629,1213.0,,253,253.0,desktop,1
11000004630,120.0,,6,6.0,tablet,1
11000004631,25.0,,533,533.0,mobile,1
11000004632,,,123,123.0,mobile,1
11000004633,261.0,,27,27.0,mobile,1
11000004634,257.0,,179,179.0,mobile,1
11000004635,386.0,,104,104.0,mobile,1
11000004636,138.0,,165,165.0,mobile,1
11000004637,,,322,322.0,mobile,1
11000004638,,,122,122.0,mobile,1
11000004639,,,245,245.0,tablet,1
11000004640,138.0,,284,284.0,tablet,1
11000004641,1422.0,,634,634.0,tablet,1
11000004642,199.0,,290,290.0,mobile,1
11000004643,296.0,,138,138.0,mobile,1
11000004644,1410.0,,439,439.0,desktop,1
11000004645,,,212,212.0,desktop,1
11000004646,,,383,383.0,desktop,1
11000004647,915.0,,132,132.0,mobile,1
11000004648,1425.0,,464,464.0,desktop,1
11000004649,,,280,280.0,desktop,1
11000004650,1080.0,,70,70.0,mobile,1
11000004651,1216.0,,148,,mobile,0
11000004652,,,481,481.0,mobile,1
11000004653,592.0,,546,546.0,mobile,1
11000004654,294.0,,362,362.0,desktop,1
11000004655,629.0,,392,392.0,desktop,1
11000004656,346.0,,411,411.0,mobile,1
11000004657,558.0,,568,568.0,mobile,1
11000004658,520.0,,66,66.0,mobile,1
11000004659,,,252,252.0,desktop,1
11000004660,458.0,,381,381.0,mobile,1
11000004661,1445.0,,351,351.0,mobile,1
11000004662,,,583,583.0,desktop,1
11000004663,1359.0,,493,493.0,desktop,1
11000004664,,,112,112.0,mobile,1
11000004665,,,245,245.0,mobile,1
11000004666,,,537,537.0,mobile,1
11000004667,740.0,,613,613.0,mobile,1
11000004668,883.0,,237,237.0,mobile,1
11000004669,,,452,452.0,mobile,1
11000004670,1399.0,,218,218.0,mobile,1
11000004671,1481.0,,620,620.0,mobile,1
11000004672,,,620,620.0,desktop,1
11000004673,,,509,509.0,mobile,1
11000004674,1123.0,,88,88.0,mobile,1
11000004675,883.0,,240,241.0,desktop,1
11000004676,367.0,,618,618.0,mobile,1
11000004677,120.0,,435,435.0,mobile,1
11000004678,1113.0,,407,407.0,mobile,1
11000004679,,,492,492.0,mobile,1
11000004680,1301.0,,498,498.0,mobile,1
11000004681,,,28,28.0,desktop,1
11000004682,,,298,298.0,desktop,1
11000004683,,,98,98.0,mobile,1
11000004684,648.0,,96,96.0,desktop,1
11000004685,107.0,,290,290.0,desktop,1
11000004686,76.0,,597,597.0,mobile,1
11000004687,609.0,,174,174.0,mobile,1
11000004688,1338.0,,369,369.0,mobile,1
11000004689,115.0,,591,591.0,mobile,1
11000004690,,,259,259.0,desktop,1
11000004691,1165.0,,620,620.0,desktop,1
11000004692,,,408,408.0,mobile,1
11000004693,191.0,,412,412.0,mobile,1
11000004694,393.0,,119,119.0,mobile,1
11000004695,30.0,,89,89.0,mobile,1
11000004696,277.0,,367,367.0,mobile,1
11000004697,,,441,441.0,mobile,1
11000004698,128.0,,179,179.0,mobile,1
11000004699,36.0,,573,573.0,mobile,1
11000004700,528.0,,473,473.0,desktop,1
11000004701,1024.0,,577,577.0,mobile,1
11000004702,611.0,,574,574.0,mobile,1
11000004703,833.0,,49,49.0,mobile,1
11000004704,,,631,631.0,mobile,1
11000004705,,,153,153.0,mobile,1
11000004706,720.0,,298,298.0,mobile,1
11000004707,233.0,,47,48.0,mobile,1
11000004708,896.0,,615,615.0,mobile,1
11000004709,,,613,613.0,desktop,1
11000004710,,,39,39.0,mobile,1
11000004711,,,105,105.0,mobile,1
11000004712,200.0,,47,47.0,desktop,1
11000004713,1053.0,,231,231.0,mobile,1
11000004714,64.0,,208,208.0,mobile,1
11000004715,47.0,,311,311.0,desktop,1
11000004716,295.0,,363,363.0,desktop,1
11000004717,,,262,262.0,desktop,1
11000004718,667.0,,5,5.0,mobile,1
11000004719,,,616,616.0,mobile,1
11000004720,413.0,,224,224.0,mobile,1
11000004721,,,155,155.0,mobile,1
11000004722,1323.0,,69,69.0,desktop,1
11000004723,893.0,,578,578.0,mobile,1
11000004724,675.0,,536,536.0,mobile,1
11000004725,,,391,391.0,mobile,1
11000004726,,,369,369.0,desktop,1
11000004727,710.0,,64,64.0,desktop,1
11000004728,1266.0,,242,,mobile,0
11000004729,,,247,247.0,mobile,1
11000004730,,,140,140.0,mobile,1
11000004731,1121.0,,1,1.0,mobile,1
11000004732,300.0,,133,133.0,mobile,1
11000004733,476.0,,100,100.0,mobile,1
11000004734,395.0,,473,473.0,mobile,1
11000004735,,,516,516.0,mobile,1
11000004736,207.0,,120,120.0,desktop,1
11000004737,,,289,289.0,mobile,1
11000004738,,,382,382.0,mobile,1
11000004739,,,22,22.0,mobile,1
11000004740,,,461,461.0,desktop,1
11000004741,584.0,,530,530.0,mobile,1
11000004742,,,287,287.0,desktop,1
11000004743,,,431,431.0,mobile,1
11000004744,1025.0,,360,360.0,mobile,1
11000004745,,,292,,mobile,0
11000004746,736.0,,448,448.0,mobile,1
11000004747,353.0,,192,192.0,desktop,1
11000004748,,,374,374.0,desktop,1
11000004749,1175.0,,184,184.0,mobile,1
11000004750,1167.0,,190,190.0,tablet,1
11000004751,648.0,,69,69.0,mobile,1
11000004752,,,220,220.0,mobile,1
11000004753,1470.0,,568,568.0,mobile,1
11000004754,1106.0,,599,600.0,desktop,1
11000004755,247.0,,346,346.0,desktop,1
11000004756,1454.0,,79,79.0,mobile,1
11000004757,2.0,,635,,mobile,0
11000004758,,,501,501.0,mobile,1
11000004759,765.0,,616,616.0,mobile,1
11000004760,383.0,,22,22.0,desktop,1
11000004761,75.0,,4,4.0,desktop,1
11000004762,304.0,,435,435.0,mobile,1
11000004763,,,80,80.0,desktop,1
11000004764,,,511,511.0,desktop,1
11000004765,743.0,,249,249.0,mobile,1
11000004766,,,476,476.0,desktop,1
11000004767,1117.0,,565,565.0,desktop,1
11000004768,285.0,,540,540.0,mobile,1
11000004769,,,469,469.0,mobile,1
11000004770,690.0,,66,66.0,tablet,1
11000004771,,,519,519.0,mobile,1
11000004772,1010.0,,102,102.0,mobile,1
11000004773,1018.0,,365,365.0,mobile,1
11000004774,977.0,,34,,desktop,0
11000004775,,,373,373.0,mobile,1
11000004776,552.0,,361,361.0,mobile,1
11000004777,,,122,122.0,mobile,1
11000004778,699.0,,495,495.0,mobile,1
11000004779,,,312,312.0,desktop,1
11000004780,925.0,,33,33.0,mobile,1
11000004781,,,284,284.0,mobile,1
11000004782,,,548,548.0,mobile,1
11000004783,,,496,496.0,mobile,1
11000004784,68.0,,347,347.0,mobile,1
11000004785,1439.0,,438,438.0,desktop,1
11000004786,,,142,142.0,desktop,1
11000004787,,,24,24.0,desktop,1
11000004788,414.0,,254,254.0,mobile,1
11000004789,,,177,177.0,mobile,1
11000004790,,,459,459.0,desktop,1
11000004791,1449.0,,572,572.0,mobile,1
11000004792,1161.0,,172,172.0,desktop,1
11000004793,197.0,,298,298.0,desktop,1
11000004794,,,332,332.0,desktop,1
11000004795,1195.0,,127,127.0,mobile,1
11000004796,104.0,,7,7.0,mobile,1
11000004797,,,566,566.0,desktop,1
11000004798,453.0,,238,238.0,mobile,1
11000004799,648.0,,633,633.0,mobile,1
11000004800,,,252,252.0,mobile,1
11000004801,215.0,,193,193.0,desktop,1
11000004802,,,198,198.0,mobile,1
